time,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,p,q,r,x_ref,y_ref,z_ref,ctrl_thrust,ctrl_roll,ctrl_pitch,gust_active
6.464,3.2276523364660776,-0.005223051265866216,1.284128396193596,1.84950432198447,0.002638253258304239,-0.023315219442855153,0.649774115736983,3.281464611794409,3.680108438147924,0.039199706842050645,0.6846529568182483,-0.004115342185631821,3.0,0.0,1.0,0.46217578389390407,-0.11803439158912093,-1.0,1
6.472,3.242965061899232,-0.005201822850256649,1.2839215196302989,1.914090679144277,0.0026535519511958496,-0.02585957041215369,0.6680340931309456,3.6172284184346912,3.6820609329581875,0.03958068799747397,0.7325234537114793,-0.004172171617270778,3.0,0.0,1.0,0.4562980273584913,-0.12011099404668388,-1.0,1
6.48,3.2588046094963516,-0.005180373941909984,1.283690772187704,1.9799434496399557,0.0026811135433330397,-0.028843430324372827,0.6865044727153701,3.9756646727855633,3.684364823122481,0.03996318322964097,0.7819912537294731,-0.004228382493283393,3.0,0.0,1.0,0.4496133362038982,-0.12217099899103623,-1.0,1
6.488,3.2751811304323755,-0.005158603544082796,1.2834321756575906,2.0470651170029885,0.0027212997283986204,-0.03232456626416758,0.7051938189409468,4.357504933851751,3.687045715336326,0.040348723062677026,0.8330556330928997,-0.004284058108424054,3.0,0.0,1.0,0.44204266582282387,-0.12421616252314663,-1.0,1
6.496,3.292104734249461,-0.005136365352967424,1.2831412509171518,2.115450477135663,0.0027797738894214485,-0.0363655925548585,0.7241039532579823,4.763469578259319,3.6901301862006877,0.0407202850344094,0.8856922376598755,-0.004339288794039565,3.0,0.0,1.0,0.4335013923610774,-0.12620382714457917,-1.0,1
6.5040000000000004,3.309585553286067,-0.005113553941798218,1.2828129664197885,2.185102379575741,0.0028514263961507036,-0.04103556217041854,0.743249535011509,5.194283182485597,3.693646037413876,0.04110327947081656,0.9399102771588653,-0.004394179508413908,3.0,0.0,1.0,0.42390145015412367,-0.1281885056507077,-1.0,1
6.5120000000000005,3.327633641680112,-0.005090025953165471,1.2824416986930565,2.2560110492556613,0.0029409985790934483,-0.04640846584151095,0.762638395028061,5.650658369363648,3.697622180727204,0.04147996605326407,0.9956837202047748,-0.004448834152386952,3.0,0.0,1.0,0.41314577264746266,-0.13012976022577077,-1.0,1
6.5200000000000005,3.3462589917606937,-0.0050656439194501695,1.2820211788067502,2.3281687600726815,0.003047754214412638,-0.05256498578827955,0.7822845583738933,6.133302155434937,3.7020887781373273,0.041860707232432015,1.0530003868735816,-0.004503372564771081,3.0,0.0,1.0,0.401134223893552,-0.13204629219998154,-1.0,1
6.5280000000000005,3.3654715300911997,-0.005040257037952024,1.2815444387661026,2.401567291313235,0.0031733601872682197,-0.059592505080945796,0.802201461301457,6.642921425232352,3.707077421576954,0.042240719632030646,1.1118600449300047,-0.004557919715069808,3.0,0.0,1.0,0.38775862637015046,-0.13392679678224687,-1.0,1
6.5360000000000005,3.3852809990504986,-0.0050137242386438284,1.2810037663807674,2.4761836199123555,0.0033165999135244227,-0.06758404816689886,0.8224080776262768,7.1802015374244625,3.7126209492019706,0.042628299992178105,1.172215787354814,-0.004612612109936894,3.0,0.0,1.0,0.3729018608627997,-0.13578874247285977,-1.0,1
6.5440000000000005,3.4056970546179666,-0.004985868172201112,1.2803906330227164,2.552006945933497,0.003482008305339551,-0.07664166975638832,0.8429192635785487,7.745837424515925,3.718753993331166,0.04301018797920799,1.2340885665754233,-0.0046675930506912796,3.0,0.0,1.0,0.35644397041362097,-0.13759957578685353,-1.0,1
6.5520000000000005,3.42672906410494,-0.004956560101131164,1.2796956546429414,2.6290011858716626,0.003663508883743547,-0.08687229747188038,0.8637633989565312,8.340493114852466,3.725512561988455,0.043411336948065475,1.2974110217949066,-0.004723022354780025,3.0,0.0,1.0,0.3382480199233799,-0.139417175323174,-1.0,1
6.5600000000000005,3.448386224044715,-0.004925594343895666,1.2789085070564354,2.7071449924718944,0.0038707196544372903,-0.09839344831326065,0.884955072371339,8.964842735872633,3.7329347816271543,0.04379648168456725,1.362205261551995,-0.004779058841298828,3.0,0.0,1.0,0.3181780289031553,-0.14116065097685318,-1.0,1
6.5680000000000005,3.4706773532022956,-0.004892845916373064,1.2780178840404668,2.786391144697585,0.0040935534403251485,-0.11132787699607136,0.9065308750132908,9.619529286066882,3.7410604686202498,0.04420812590478241,1.4284034445981357,-0.004835891483519641,3.0,0.0,1.0,0.29607548857555266,-0.1429269630687799,-1.0,1
6.5760000000000005,3.4936109431171287,-0.004858120291588308,1.2770114116273796,2.8666987393541565,0.0043407030980945754,-0.1258090516359082,0.9285130435471532,10.305193155273429,3.7499317965007894,0.04460875390522884,1.4959999654582572,-0.0048936983345449,3.0,0.0,1.0,0.27178161245313226,-0.1446353109347927,-1.0,1
6.5840000000000005,3.517195044387392,-0.004821239012876191,1.2758755861149444,2.9480126587829156,0.004610159839014539,-0.14197818905438703,0.9509318798737306,11.022460008694242,3.7595932661729203,0.0450092346249249,1.5649627875122862,-0.004952692298326134,3.0,0.0,1.0,0.2451157625823931,-0.14631031177597512,-1.0,1
6.5920000000000005,3.5414371504178,-0.00478211435419933,1.2745957062320687,3.030263253801024,0.004890582334607585,-0.15998498535945876,0.9738414476670999,11.771925388185977,3.770091875001757,0.04545405353374904,1.6352262872567143,-0.005013094419487741,3.0,0.0,1.0,0.21588426877270156,-0.14805726027609417,-1.0,1
6.6000000000000005,3.566344186061198,-0.00474052511766795,1.2731557828551474,3.1133794554247154,0.005198654566422574,-0.1799904221151809,0.9972635541017952,12.554179871969655,3.7814777688991357,0.04586458915777328,1.7067797457662635,-0.005075110855268152,3.0,0.0,1.0,0.18388338937406346,-0.14970963291881273,-1.0,1
6.6080000000000005,3.5919223632763657,-0.004696295853508005,1.2715384690440894,3.197272151895968,0.005528658019993027,-0.20216422638225723,1.0212343098306533,13.369792401776035,3.7938041061216374,0.04626316776987107,1.779576068412933,-0.00513901696207548,3.0,0.0,1.0,0.14888014556240406,-0.1513208750062275,-1.0,1
6.6160000000000005,3.618177049442404,-0.004649352302902817,1.2697249793300303,3.2818357707548302,0.0058679438256485405,-0.22668621425739266,1.0458164971205555,14.219300415199704,3.8071274932712336,0.04669817285180277,1.8535466473066287,-0.005205091940343849,3.0,0.0,1.0,0.11062395133042024,-0.15300683863870163,-1.0,1
6.6240000000000006,3.6451126678117327,-0.004599633947727282,1.2676949976545726,3.366952296166079,0.006214794396941913,-0.2537477094322011,1.071076187602373,15.10321704282364,3.821508750085504,0.047165781453990925,1.9286385981244776,-0.005273597353997467,3.0,0.0,1.0,0.06884487838338965,-0.15477258695246462,-1.0,1
6.632000000000001,3.672732553251157,-0.0045470596671329105,1.2654265897268349,3.4524856799280434,0.006571785074296379,-0.2835509909672258,1.097071977596469,16.02202970350662,3.837013318965947,0.047637550947376255,2.0047959844996432,-0.005344815191204801,3.0,0.0,1.0,0.023241866327337008,-0.15657268123456033,-1.0,1
6.640000000000001,3.7010387896678747,-0.004491558914365078,1.2628961100956275,3.5382795520897052,0.0069375940959790685,-0.31630995390091876,1.123862574547479,16.976196143716056,3.8537116270615877,0.04810039053708692,2.0819542399991877,-0.0054190709565289,3.0,0.0,1.0,0.0,-0.158396432675392,-1.0,1
6.648000000000001,3.7300357553695935,-0.004433081246999341,1.2600902760782862,3.624620712714831,0.007309708420717149,-0.35072925216767076,1.1515083589096236,17.966141566207096,3.871679592915106,0.048543238336363446,2.1600425483033674,-0.005496725542495693,3.0,0.0,1.0,0.0,-0.16023995587243997,-1.0,1
6.656000000000001,3.759730737415038,-0.004371576400774112,1.2570064361254667,3.7118727556805644,0.007688105778153666,-0.3854799941024462,1.1800721379618486,18.992255974473817,3.8909992204634287,0.04895512781354772,2.238984315851077,-0.005578176917565598,3.0,0.0,1.0,0.0,-0.16209224827982394,-1.0,1
6.664,3.7901308327467644,-0.004306993666196621,1.253641854452072,3.80001191646577,0.008072841822186433,-0.4205727091743274,1.209621975096773,20.054891323016143,3.9117592979131617,0.04932951291122956,2.3186967507271494,-0.005663863738691532,3.0,0.0,1.0,0.0,-0.16394916208225602,-1.0,1
6.672,3.8212429340529717,-0.00423929383794376,1.2499937195040636,3.8890126632758895,0.008462478531607583,-0.4560168685010401,1.2402350923353063,21.154357933223526,3.934056241986379,0.049666352285755035,2.3990892646470483,-0.005754265155017404,3.0,0.0,1.0,0.0,-0.16582160980983224,-1.0,1
6.68,3.853073714796288,-0.00416845534091878,1.2460591543802957,3.978847592914573,0.008854812128122596,-0.49182064047099283,1.2720002492074318,22.290920635584843,3.9579951220475156,0.049968467452390176,2.480062881228031,-0.0058498979499023405,3.0,0.0,1.0,0.0,-0.16772813765034544,-1.0,1
6.688,3.8856296147291767,-0.004094479169775247,1.2418352289357888,4.06948749161109,0.009247021392941647,-0.5279906805633644,1.3050199823687474,23.46479489344774,3.9836908824043378,0.0502408635402501,2.561510201627685,-0.005951316838343305,3.0,0.0,1.0,0.0,-0.16969366695436566,-1.0,1
6.696,3.9189168262484646,-0.004017392398211734,1.2373189735163268,4.1609014399109645,0.009635846445439099,-0.5645319274327572,1.3394126238900075,24.676143003823707,4.0112697943705955,0.050489795644474804,2.643315579543826,-0.006059115707093021,3.0,0.0,1.0,0.0,-0.17174774057510384,-1.0,1
6.704,3.952941281874761,-0.003937249707751617,1.232507394312878,4.2530569532870395,0.010017836307514662,-0.6014474004311094,1.3753139706275188,25.925070472030548,4.040871172376468,0.050721469401436514,2.7253555083964676,-0.006173929729056644,3.0,0.0,1.0,0.0,-0.17392197977574797,-1.0,1
6.712,3.987708643044157,-0.0038541325847864624,1.2273974903057285,4.345920146174529,0.010389640370644345,-0.6387380008936838,1.4128785477861092,27.211622614858566,4.072649390191405,0.05094051825094312,2.8074991287453392,-0.006296439316346416,3.0,0.0,1.0,0.0,-0.1762470343823728,-1.0,1
6.72,4.0232242900125925,-0.0037681427952118976,1.2219862718766932,4.439455871054415,0.010748723696820596,-0.6764023036294292,1.452279974421053,28.535781378764682,4.10677622999576,0.051147301016457015,2.889608706818656,-0.006427376786678775,3.0,0.0,1.0,0.0,-0.17874640209677956,-1.0,1
6.728,4.059493310363498,-0.003679386249382504,1.2162707824665613,4.533627543863237,0.011094568228674218,-0.7144361762664795,1.4937080286653024,29.89746165123825,4.143443541001462,0.051329905261000175,2.971538536275137,-0.0065675374321920365,3.0,0.0,1.0,0.0,-0.18142054152265946,-1.0,1
6.736,4.096520487267515,-0.0035879659077858155,1.2102481233657643,4.6283971130020785,0.011427542699586037,-0.7528323875996222,1.5373686699043163,31.296506640846903,4.182866232945299,0.05146970576758512,3.053132913328602,-0.006717802192650417,3.0,0.0,1.0,0.0,-0.1842585879023721,-1.0,1
6.744,4.1343102897829445,-0.0034939774257541434,1.2039154806990735,4.723725314428651,0.011748560253958994,-0.7915803333363338,1.5834858223520811,32.73268318144862,4.225285758896376,0.051544068577057754,3.134225982281032,-0.006879156357848623,3.0,0.0,1.0,0.0,-0.18724358324868712,-1.0,1
6.752,4.172866865975075,-0.0033975069062022185,1.1972701542494628,4.819572024016281,0.012058814943990626,-0.8306658062013436,1.632304518437089,34.20567718650076,4.270974236932231,0.051527896706497676,3.214642077733054,-0.007052706962949141,3.0,0.0,1.0,0.0,-0.19035585524971751,-1.0,1
6.76,4.212194039534857,-0.0032986312306050804,1.1903095876948324,4.915896694972858,0.012359459449642266,-0.8700708193287887,1.6840957427822227,35.71508941657663,4.32023939500635,0.0513955548531205,3.2941964274175555,-0.007239700084650948,3.0,0.0,1.0,0.0,-0.19357729454381067,-1.0,1
6.768,4.2522953104265415,-0.0031974211140130175,1.1830313997847894,5.012658861460531,0.012651264574007877,-0.9097734887553706,1.7391632680015,37.26043170361041,4.373430581405728,0.051122942099102245,3.3726961747488,-0.0074415374304853165,3.0,0.0,1.0,0.0,-0.19689608793650937,-1.0,1
6.776,4.293173859883904,-0.0030939466859350767,1.1754334159931654,5.109818682170309,0.012934303509742588,-0.9497479739529958,1.7978527390219594,38.84112373269659,4.43094615568375,0.050689477308254724,3.4499416301802817,-0.007659791950381231,3.0,0.0,1.0,0.0,-0.20031144761468211,-1.0,1
6.784,4.334832559527342,-0.0029882914520738915,1.1675137006367742,5.207337455429743,0.013206904232648163,-0.9899644195489055,1.8605663921091442,40.45648998626284,4.493242706523346,0.05008656120862599,3.5257266743872524,-0.007896222642293864,3.0,0.0,1.0,0.0,-0.20385075949042433,-1.0,1
6.792,4.37727398199989,-0.0028805720551260024,1.1592705914127999,5.305177809068449,0.013464924618486114,-1.030388652996802,1.927780309275456,42.105755783981934,4.5608466484005685,0.04931810236859531,3.5998368521376647,-0.008152779109729646,3.0,0.0,1.0,0.0,-0.20757409206754307,-1.0,1
6.8,4.420500414445175,-0.002770945163271211,1.1507027352065167,5.403304055660557,0.013703361481848897,-1.0709820257854044,2.000060645988205,43.78804344024556,4.634368856732611,0.04839180323102893,3.6720497132205514,-0.00843160741196641,3.0,0.0,1.0,0.0,-0.21155772828783362,-1.0,1
6.808,4.464513876594228,-0.0026596099844903324,1.141809123714863,5.501682768631558,0.013916897347609864,-1.1117014364567006,2.078082396316141,45.502368943547474,4.714523157767662,0.04731636196729209,3.7421360559823826,-0.008735072688720614,3.0,0.0,1.0,0.0,-0.21588997059434092,-1.0,1
6.816,4.509316143573243,-0.0025468065340111443,1.132589128340908,5.600283372376952,0.014100431309898503,-1.1524994217443791,2.1626517330930115,47.24763921705329,4.80214982899835,0.04609837092391436,3.8098613301610933,-0.009065792121069055,3.0,0.0,1.0,0.0,-0.22066684210637166,-1.0,1
6.824,4.554908773369953,-0.002432809140352002,1.1230425338598355,5.699078724588741,0.014249674207392815,-1.193324310134047,2.2547333915308485,49.02264996295646,4.898245693075862,0.044738918504243115,3.8749870858952975,-0.009426681025253118,3.0,0.0,1.0,0.0,-0.2259875805992489,-1.0,1
6.832,4.6012931376644435,-0.0023179054703844227,1.113169571330542,5.798045536811335,0.014362958745947419,-1.234120316161674,2.355482896463199,50.82608384471256,5.004002938671117,0.04322502182273105,3.93727193874176,-0.00982101543897537,3.0,0.0,1.0,0.0,-0.23193912752550078,-1.0,1
6.84,4.648470453893978,-0.002202372992726744,1.1029709529407512,5.897164528691813,0.014441559707209865,-1.274827298723871,2.466286303824017,52.65650726849419,5.12085950887185,0.041520543402539696,3.996468808380749,-0.010252523479352784,3.0,0.0,1.0,0.0,-0.23858496346048497,-1.0,1
6.848,4.696441822111977,-0.0020864676188862186,1.092447905674738,5.996421027249885,0.014488171730065674,-1.315380908251636,2.5888217186021505,54.51236641665963,5.250565562099258,0.03957846731870775,4.052323695717162,-0.01072551169863445,3.0,0.0,1.0,0.0,-0.24599343470936536,-1.0,1
6.856,4.745208267931575,-0.001970414736648337,1.081602201251045,6.095805727449727,0.014506610279735158,-1.3557130529616317,2.7251446911384773,56.39198376329542,5.395272850898306,0.037342995424530234,4.104577323244694,-0.011244996246433993,3.0,0.0,1.0,0.0,-0.2542492290389384,-1.0,1
6.864,4.794770791656011,-0.0018544025587104243,1.0704361808156244,6.195315465554525,0.014501522242239103,-1.395752554427549,2.877807284247465,58.29355531512746,5.557657026043231,0.03475123796448694,4.152967565063895,-0.011816862535127872,3.0,0.0,1.0,0.0,-0.263467157077407,-1.0,1
6.872,4.84513042324991,-0.001738577691712116,1.0589527729714874,6.294953949237412,0.014478108374788533,-1.4354259805171414,3.050026019533205,60.21514868669728,5.741088150878853,0.03173479169388566,4.197232510059487,-0.012448065467006332,3.0,0.0,1.0,0.0,-0.27380999936164374,-1.0,1
6.88,4.89628828232764,-0.0016230422539365988,1.0471555040328089,6.394732384716234,0.014441929721939643,-1.4746586173348124,3.245922286744578,62.1547019125002,5.949873338638302,0.028220643376214095,4.237113931669533,-0.013146887307345381,3.0,0.0,1.0,0.0,-0.2855114162441573,-1.0,1
6.888,4.9482456419031315,-0.0015078512827431064,1.0350484998247964,6.494669946936481,0.014398871399186566,-1.5133755260015527,3.470873019924637,64.11002258994047,6.1896099300902145,0.02413075962210228,4.272360865100501,-0.013923280006270716,3.0,0.0,1.0,0.0,-0.29890603838269825,-1.0,1
6.896,5.001003994316752,-0.0013930087794394516,1.022636478826698,6.594794051702629,0.01435531291295686,-1.5515026247623107,3.7320344471948252,66.07878649465673,6.467712843046473,0.01937988236864374,4.302732955863099,-0.01478933378544511,3.0,0.0,1.0,0.0,-0.3144713468799547,-1.0,1
6.904,5.05456511752771,-0.0012784678648730629,1.0099247377942997,6.69514040136974,0.014317614320798595,-1.588967629049772,4.039151741158182,68.05853341125739,6.794225321949685,0.013881177517363931,4.328001710822922,-0.01575993803796784,3.0,0.0,1.0,0.0,-0.3329083433977564,-1.0,1
6.912,5.108931138775479,-0.0011641249222261246,0.9969191335330836,6.7957526559710875,0.014292867830867284,-1.6257005326520069,4.405840155237767,70.04665638177067,7.183107811002926,0.007531891571824172,4.347948497517931,-0.016853722457402253,3.0,0.0,1.0,0.0,-0.3552295688369723,-1.0,1
6.92,5.164104595253949,-0.0010497902966070066,0.9836260591626116,6.896682059808754,0.014291828202389749,-1.6616342963089936,4.851696822454316,72.04038140971817,7.654369133933052,0.00018802518556245915,4.362365480729427,-0.018094487928818768,3.0,0.0,1.0,0.0,-0.3828965530662613,-1.0,1
6.928,5.220088491570887,-0.0009351390627313956,0.9700524135897263,6.9979870396171595,0.014331404234451383,-1.696705696610662,5.405962915337052,74.03672939967419,8.237759638268301,-0.008360959923003546,4.371057215779012,-0.019513452911609545,3.0,0.0,1.0,0.0,-0.41809388610431836,-1.0,1
6.936,5.27688635227814,-0.0008196323203125001,0.956205564804652,7.0997325884066615,0.014438342802361932,-1.7308560981342787,6.114249488195771,76.03244217602163,8.979545537864139,-0.018430334398154183,4.373841947417899,-0.021152881368737435,3.0,0.0,1.0,0.0,-0.46424765892327974,-1.0,1
6.944,5.334502266784591,-0.0007023909513126689,0.9420933100503741,7.201989313306383,0.014655171124978893,-1.7640318442847422,7.051785921626213,78.02383050107817,9.955838363161929,-0.030510991016092802,4.370551240576413,-0.023072233193519892,3.0,0.0,1.0,0.0,-0.5270571943943506,-1.0,1
6.952,5.3929409246048445,-0.0005820028656439851,0.9277238349821922,7.304832227531651,0.015048510708585478,-1.7961843835227271,8.351955401705142,80.0064375119381,11.30126095740691,-0.045377376111993405,4.361025956445948,-0.025359276867835942,3.0,0.0,1.0,0.0,-0.6167980131349433,-1.0,1
6.96,5.452207637446032,-0.000456196884573621,0.913105669745559,7.4083391051484675,0.0157257476337955,-1.8272706545791648,10.275337947123406,81.97421548277357,13.278213556945989,-0.06428897308752748,4.345116665768995,-0.02815180571496325,3.0,0.0,1.0,0.0,-0.7539940858985617,-1.0,1
6.968,5.512308336039757,-0.00032119819409431264,0.8982476452353457,7.512587324215524,0.016874836309913543,-1.857253063776658,13.407567572470022,83.91711027152618,16.47518870159904,-0.08946780086431899,4.322686252097686,-0.031196514581826082,3.0,0.0,1.0,0.0,-0.9858471802780961,-1.0,1
6.976,5.573249508133303,-0.00017024057170758662,0.8831588622589924,7.617646511693245,0.018869702798340753,-1.8860978720441564,19.363392678668294,85.81228204848837,22.511836684531094,-0.12534110476056068,4.293613174586442,-0.03428730811469197,3.0,0.0,1.0,0.0,-1.0,-1.0,1
6.984,5.635038748352816,-3.4699018183744293e-06,0.8678483769327788,7.723655027439104,0.020846333736151523,-1.9138106657767053,34.32792919932603,87.57652880360752,37.573481820458255,-0.16164058263839715,4.257793579947114,-0.037442990848733995,3.0,0.0,1.0,0.0,-1.0,-1.0,1
6.992,5.697684428113353,0.0001784981605417902,0.8523252890191068,7.830709970067196,0.02274600779502058,-1.9403859892090078,86.94765336500828,88.65197415204449,90.30650319533177,-0.1976572899673551,4.215148719328229,-0.0406630500685464,3.0,0.0,1.0,0.0,-1.0,-1.0,1
7.0,5.7611956740342745,0.00037502611313939356,0.8365986770703684,7.938905740115161,0.024565994074700417,-1.9658264935923,144.1060939798034,87.73515745074951,147.5943278209173,-0.23334100168385413,4.165625457358049,-0.04394536114337329,3.0,0.0,1.0,0.0,-1.0,-1.0,0
7.008,5.825574354717564,0.0005855197559076032,0.8206774870936403,8.047335085411195,0.026311705346026202,-1.9901487470910084,160.53754430924783,86.05973163633809,164.1711816135565,-0.2687298444320472,4.1092524676582745,-0.04728739527894038,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.016,5.891301074459193,0.0008400366194118127,0.8045393074964355,8.215839967703538,0.03181460793802619,-2.01727244965059,166.83373469674706,84.28350179363136,170.628682560391,-0.3036922215505908,4.046152899659713,-0.05068632735983217,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.024,5.958377159041721,0.0011392871900803223,0.788177054007783,8.384510572815929,0.0374063213335637,-2.045281686081564,170.04316648227714,82.50196561853905,174.01519140795452,-0.3381373184368128,3.9765553666814446,-0.054138942024519715,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.032,6.026804096623287,0.0014840876682378078,0.7715838492532832,8.553367197695785,0.04310005976968569,-2.0741505943124903,171.94954884719706,80.74006848823966,176.1142880583097,-0.37207092358335025,3.900303041356961,-0.05764158953958154,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.04,6.096583478500494,0.0018753813888946712,0.7547525684493853,8.722422734650895,0.04891171508210793,-2.103910100487229,173.18698150641706,79.00826208186989,177.55994642173573,-0.40548043318436194,3.817905859385987,-0.06119036197901959,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.048,6.1677170278065505,0.0023141036921474,0.7376762352627614,8.891693663257055,0.054840287906591054,-2.134541648327997,174.03440516499083,77.312740327329,178.6309016675759,-0.4381854174461124,3.729269913623258,-0.06478116902854344,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.056,6.240206542417492,0.002801315028755836,0.720347793005231,9.061189326367684,0.06090141707605449,-2.1660552821912944,174.63313768412414,75.65792289620374,179.46827196650742,-0.4701951913773282,3.6346725712817625,-0.06840923777596342,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.064,6.314053870652718,0.003338245801058246,0.702760168723845,9.230916029403248,0.06711634653780123,-2.1984530351732596,175.06221528875145,74.04740594832697,-179.84907633720957,-0.5015794199754812,3.5342969178251598,-0.07206967864157766,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.072,6.389260893982147,0.0039260152664697704,0.6849062277540678,9.400877916178551,0.07347118317644058,-2.2317426212221396,175.35720594265368,72.48399562789943,-179.28644420552064,-0.531996843850253,3.4283964699100653,-0.06737446348589807,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.08,6.465829496263234,0.004566160669534195,0.6667789449559451,9.571075285135949,0.08001817538305311,-2.265910349765342,175.55147770311348,70.97061907532296,-178.81076356540976,-0.561662722119781,3.317053854763449,-0.0627016227593178,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.088,6.543761511235161,0.005260150712413226,0.6483711810094258,9.741501871490843,0.08674875535987892,-2.3009704933149107,175.6673942983778,69.5098788850915,-178.40009870463192,-0.590323807929568,3.200660455356438,-0.05804607549207517,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.096,6.623058727333443,0.00600958640490989,0.6296758848707765,9.912152012285212,0.09367946156208296,-2.3369120173311573,175.72039976165388,68.10421759753649,-178.03942719243636,-0.6180305326292949,3.0793681357421896,-0.053402390614966586,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.104,6.70372286661514,0.006816114215330533,0.6106860913673171,10.083017410212156,0.10081597630258027,-2.3737241879324227,175.72152172293136,66.75593990272026,-177.71819275693366,-0.6447172399257493,2.9533489288486403,-0.04876520506282955,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.112,6.77804143703789,0.006990889564335286,0.5909903185118445,9.289821302843885,0.02184691862559421,-2.461971606934077,176.36728312662623,61.0467614611511,-176.7751215884929,-0.4407828004056613,12.487899462768501,-0.04412909214062917,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.12,6.85198620360011,0.007122912524942423,0.5712484745924352,9.243095820277508,0.01650287007589211,-2.4677304899261605,176.77237659025812,54.82532810876098,-176.03765811039614,-0.4812335888269115,13.59962713852637,-0.04090363524890369,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.128,6.926532895968556,0.007239967282488065,0.5516936848660065,9.318336546055699,0.014631844693205191,-2.4443487158035895,176.96809774841543,48.68261357372406,-175.46710599387438,-0.5514593592953135,13.423291663673867,-0.03809685248449076,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.136,7.001758302180726,0.007346939033292086,0.5323552273601908,9.403175776521255,0.01337146885050266,-2.4173071882269586,177.02562371431392,42.62775876443722,-174.98945771847707,-0.6201920900872331,13.229598290734042,-0.03565867937850831,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.144,7.077740169888936,0.007449310996934937,0.5132468734830403,9.497733463526208,0.012796495455356341,-2.3885442346438044,176.9818749533879,36.667920668678086,-174.56450115479328,-0.6871847305176908,13.021850250822148,-0.033565955549949913,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.152,7.15455621820038,0.007552853765526315,0.49436956935103094,9.602006038930423,0.012942846073922189,-2.3596630165011714,176.85730685460913,30.810647949664812,-174.1680726787748,-0.7521002657111047,12.798748581493927,-0.031793857249674214,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.16,7.232278560393967,0.007664769424701386,0.4757098804144256,9.715292774198367,0.013989457396883861,-2.3324611170756664,176.66275345593226,25.060946744838123,-173.7840703707808,-0.8167337303763774,12.565670872839318,-0.03031456710673138,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.168,7.310973945746186,0.007791087450981849,0.4572437469763574,9.836923169027385,0.015789753285057852,-2.3082666797585225,176.40467558128182,19.423778189796998,-173.4008793361997,-0.8791546999164616,12.32267401620952,-0.029110918465770408,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.176,7.390700924444727,0.007937889025092976,0.43893761661022596,9.96587233731762,0.018350196763890936,-2.2882662957664315,176.08608856767975,13.902884044209568,-173.00934551972585,-0.9395415186374408,12.072457542533343,-0.02815488594677034,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.184,7.4715092047942475,0.00811197453100677,0.4207510330706855,10.101035043690064,0.021760688239224297,-2.2733229424425545,175.70660310752967,8.50145814808599,-172.60160078890007,-1.0001726136723363,11.81632070748008,-0.02742027222616602,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.192,7.553438250055887,0.008318438048383286,0.40263839063740275,10.241130657704943,0.025807939672064514,-2.2640803041603426,175.2653539272705,3.2211169511219104,-172.17026237993952,-1.0581032938364265,11.557865016129083,-0.02689295270772727,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.2,7.636518696164476,0.008562610164560893,0.38455170350791523,10.385055763573572,0.030521514522200883,-2.2608358911859376,174.75887074480593,-1.9362513325445256,-171.70806547369105,-1.1155325808670287,11.29669593137232,-0.026545324272956555,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.208,7.720771264894453,0.00884916193833617,0.36644203516171087,10.53157109124709,0.03581897172190965,-2.263708543275543,174.18243312697734,-6.970106619325632,-171.20727035180633,-1.1719159089315818,11.036029665890077,-0.0263608971649882,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.216,7.806208037160948,0.009182257135755708,0.3482614521805311,10.679596533311827,0.041636899677442094,-2.272572872647469,173.52941313496936,-11.880471983559163,-170.65932005946038,-1.2279587526003755,10.7774396226677,-0.026322134304431963,3.0,0.0,1.0,1.0,-1.0,-1.0,0
7.224,7.892833557725723,0.009565100911462744,0.32996429981639797,10.828190070596861,0.04785547196337941,-2.2871440455166465,172.79208967478024,-16.667437407388586,-170.05449157813848,-1.282204179191778,10.52149929589721,-0.02641591512961951,3.0,0.0,1.0,1.0,-1.0,-1.0,0
