time,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,p,q,r,ctrl_thrust,z_ref
1.936,5.154062699092976e-21,-6.960452366595237e-20,1.3471774257563036,2.954052924257349e-21,-2.3086314109750464e-19,0.0014841073856955414,-1.3718085837187773e-17,7.874595562924939e-19,4.971025388723873,-2.1202123643823382e-18,1.7910752143203675e-19,0.004521968934191041,0.48559592741014335,1.0
1.944,5.175796746491125e-21,-7.238177116417595e-20,1.3471849446458357,2.7167559247685903e-21,-3.471559372779479e-19,0.0009398611915184101,-1.4022566764486206e-17,8.121012579274365e-19,4.972825287273444,-6.643291493011626e-19,5.2809249751770747e-20,0.003926769486487911,0.48582529675346275,1.0
1.952,5.187603722276521e-21,-7.595442812357675e-20,1.3471882196688043,1.475871973174519e-21,-4.465821199251008e-19,0.00040937787108482465,-1.375064453175596e-17,7.811914974759064e-19,4.9743537803547095,5.93195918400776e-19,-6.824284655783325e-20,0.003334654607756912,0.48604926130141596,1.0
1.96,5.2015492927437316e-21,-7.938133603317065e-20,1.347187358333407,1.7431963084013736e-21,-4.2836348869923827e-19,-0.00010766692464035188,-1.3539182189372022e-17,7.583793729751902e-19,4.975612318443562,4.613023754709591e-19,-5.042222101922385e-20,0.0027457041765268286,0.48626794284865504,1.0
1.968,5.215746078425784e-21,-8.185155283513723e-20,1.3471824656115545,1.7745982102565837e-21,-3.087771002458218e-19,-0.0006115902315698863,-1.3937582175487863e-17,7.902464842954629e-19,4.976602388156076,-8.692031280506844e-19,6.90053278567398e-20,0.002159997038456919,0.48648146065526116,1.0
1.976,5.225619746030365e-21,-8.342694344918806e-20,1.3471736439965545,1.2342084505726036e-21,-1.9692382675635304e-19,-0.0011027018750162064,-1.4903131378118495e-17,8.700000911435382e-19,4.977325511772021,-2.106524441495711e-18,1.7359832132375752e-19,0.00157761099964504,0.4866899314883867,1.0
1.984,5.233813836680624e-21,-8.586066892454522e-20,1.3471609935593432,1.0242613312824396e-21,-3.0421568441964616e-19,-0.001581304651420695,-1.52467048857092e-17,8.95909773532023e-19,4.977783246755359,-7.49576505504171e-19,5.62634136175714e-20,0.0009986228201002967,0.4868934696162591,1.0
1.992,5.2390398823236855e-21,-8.827000450201111e-20,1.3471446120033146,6.532557053827177e-22,-3.011669471832354e-19,-0.00204769450358312,-1.556470633405742e-17,9.19039483387333e-19,4.9779771852718655,-6.93778238838287e-19,5.0347433544689955e-20,0.00042310820743480637,0.48709218688255007,1.0
2.0,5.245625338884401e-21,-9.058692792725924e-20,1.3471245947179866,8.231820700893774e-22,-2.8961542815601664e-19,-0.0025021606659844167,-1.5902009111009438e-17,9.462641532924574e-19,4.977908953703963,-7.358780811509783e-19,5.943589224583951e-20,-0.00014885818921117893,0.4872861927778984,1.0
2.008,5.252088619532337e-21,-9.193177807057037e-20,1.34710103483154,8.079100809920943e-22,-1.6810626791389082e-19,-0.002944985805825897,-1.6852970865513777e-17,1.028349363038332e-18,4.97758021216289,-2.07466435091293e-18,1.7928715320630506e-19,-0.0007172027849761,0.4874755944837122,1.0
2.016,5.252072315099217e-21,-9.419034276252942e-20,1.3470740232622485,-2.0380541400590754e-24,-2.8232058649488106e-19,-0.0033764461614482965,-1.7139292841099074e-17,1.0496227238250219e-18,4.976992653998906,-6.246344045678636e-19,4.679152050607258e-20,-0.0012818530635619364,0.48766049691281677,1.0
2.024,5.24629864258336e-21,-9.722812773911979e-20,1.347043648768822,-7.21709064482146e-22,-3.797231220737968e-19,-0.003796811678318288,-1.685112387028675e-17,1.0184560596983327e-18,4.976148005308645,6.287204244409168e-19,-6.744851609370919e-20,-0.0018427375834633528,0.4878410027512085,1.0
2.032,5.230803839716404e-21,-1.0111227320499845e-19,1.347009997999682,-1.936850358369456e-21,-4.855181832348321e-19,-0.004206346142516468,-1.5944046488060893e-17,9.28329714589506e-19,4.975048024439771,1.9789766309657603e-18,-1.959383839190469e-19,-0.0023997859838483957,0.48801721249785623,1.0
2.04,5.212519450615664e-21,-1.0389049714613235e-19,1.3469731555411872,-2.2855486375924855e-21,-3.4727799264173753e-19,-0.0046053073118440015,-1.5741168055904043e-17,8.992107802632895e-19,4.973694501493343,4.426591719777472e-19,-6.271115825387679e-20,-0.002952928989559994,0.4881892245051391,1.0
2.048,5.196205091791568e-21,-1.0651561795044935e-19,1.3469332039648312,-2.0392948530119993e-21,-3.2814010053962416e-19,-0.004993947044509085,-1.5598030179231666e-17,8.782624448179661e-19,4.972089257823977,3.1233272638997677e-19,-4.4744403061333826e-20,-0.003502098415904044,0.4883571350181529,1.0
2.056,5.181270115800856e-21,-1.0905695623246188e-19,1.3468902238734275,-1.8668719988389697e-21,-3.1766728525156655e-19,-0.005372511425460847,-1.546814395317953e-17,8.610616340070989e-19,4.970234145537925,2.834292178750752e-19,-3.642913032775079e-20,-0.004047227173224467,0.488521038214023,1.0
2.064,5.1635352167579635e-21,-1.1151519124382824e-19,1.3468442939463046,-2.2168623803615346e-21,-3.072793764207936e-19,-0.005741240890370057,-1.5351642066273837e-17,8.447891283254142e-19,4.9681310469891455,2.54235991195635e-19,-3.426707510213285e-20,-0.004588249271265923,0.4886810262404881,1.0
2.072,5.143215439444809e-21,-1.1382717136987978e-19,1.3467954909835262,-2.5399721641442784e-21,-2.8899751575644356e-19,-0.0061003703473,-1.529155337155209e-17,8.333529186616109e-19,4.965781874273468,1.3116825053762177e-19,-2.3579424200074444e-20,-0.005125099823324718,0.4888371892541686,1.0
2.08,5.117001827875256e-21,-1.1700579620997085e-19,1.3467438899491575,-3.2767014461941422e-21,-3.973281050113828e-19,-0.006450129296086337,-1.4602836481396403e-17,7.650011227774841e-19,4.96318856872096,1.502626083496488e-18,-1.476445138935948e-19,-0.005657715050188563,0.48898961545828745,1.0
2.088,5.0855160684983096e-21,-1.2092181837593396e-19,1.3466895640135939,-3.935719922118295e-21,-4.895027707453878e-19,-0.006790741945458418,-1.3374800745021975e-17,6.48031992670894e-19,4.960353100386582,2.6792346461515512e-18,-2.536767297749497e-19,-0.006186032283865873,0.4891383911399503,1.0
2.096,5.052835285011965e-21,-1.2551985651550757e-19,1.3466325845949705,-4.0850979357931e-21,-5.747547674467023e-19,-0.00712242732792833,-1.1648081369300773e-17,4.888739036545957e-19,4.957277467539225,3.767183866965611e-18,-3.4576385288062977e-19,-0.0067099899711052634,0.48928360070678,1.0
2.104,5.0216007890495256e-21,-1.2993312656587839e-19,1.3465730213996705,-3.904311995304917e-21,-5.516587562963525e-19,-0.007445399412486201,-1.0013838193687677e-17,3.407288771025994e-19,4.9539636961492395,3.5654178623432875e-18,-3.2183567004480036e-19,-0.007229527676706003,0.48942532672349187,1.0
2.112,4.99474588241943e-21,-1.3316491338620326e-19,1.3465109424619497,-3.35686332876192e-21,-4.039733525406087e-19,-0.007759867215105039,-9.150901712481567e-18,2.644374354877843e-19,4.9504138393745265,1.8826762531947176e-18,-1.6514687102957245e-19,-0.007744586086620202,0.48956364994733736,1.0
2.12,4.9619821822984524e-21,-1.371201817751728e-19,1.3464464141826926,-4.095462515122213e-21,-4.944085486211931e-19,-0.00806603490712289,-7.773232036904136e-18,1.4148281769391344e-19,4.946629977045323,3.0056382216221255e-18,-2.670261593625941e-19,-0.008255107010847421,0.4896986493634178,1.0
2.128,4.925782336948478e-21,-1.3998601206842074e-19,1.3463795013673205,-4.5249806687467705e-21,-3.5822878665599374e-19,-0.008364101921509786,-7.111242985415617e-18,8.014806019970443e-20,4.942614215147737,1.4442530141518886e-18,-1.3267369877739783e-19,-0.008761033386122696,0.48983040221992546,1.0
2.136,4.886767534684089e-21,-1.4271731924500258e-19,1.3463102672628644,-4.876850283048621e-21,-3.4141339707272905e-19,-0.008654263057023827,-6.520598748162173e-18,2.5029277298043028e-20,4.93836868530616,1.288594331778946e-18,-1.1914868338445781e-19,-0.009262309278398623,0.4899589840617635,1.0
2.144,4.847565538376905e-21,-1.445052363009946e-19,1.3462387735942216,-4.9002495383980544e-21,-2.2348963199900435e-19,-0.008936708580353314,-6.550129648500486e-18,2.5335331122053324e-20,4.933895544264619,-6.442214104948933e-20,1.7808390612018544e-21,-0.009758879885122588,0.4900844687647522,1.0
2.152,4.804305162365757e-21,-1.4541368241494495e-19,1.346165080599612,-5.407547001393457e-21,-1.135557642437912e-19,-0.009211624326209743,-7.156754207841307e-18,7.459552197619586e-20,4.929196973367191,-1.323440545522546e-18,1.0869520277788801e-19,-0.01025069153730987,0.4902069285688266,1.0
2.16,4.7517326735297714e-21,-1.471339546887052e-19,1.3460892470652486,-6.571561104498192e-21,-2.1503403422002964e-19,-0.00947919179543188,-7.194580192782311e-18,7.027921639407558e-20,4.924275178037562,-8.2509922105183e-20,-8.071940013989451e-21,-0.010737691701413673,0.4903264341103576,1.0
2.168,4.693299410744563e-21,-1.4872585666510242e-19,1.3460113303592394,-7.304157848151041e-21,-1.9898774704965369e-19,-0.009739588251153454,-7.299517888429083e-18,6.969779303402118e-20,4.919132387257806,-2.2892483180181826e-19,1.5066957754709722e-22,-0.011219828980992996,0.49044305445539194,1.0
2.176,4.6326901102678965e-21,-1.5019551949930237e-19,1.3459313864647355,-7.576162559583262e-21,-1.8370785427499246e-19,-0.009992986812979176,-7.466898064011443e-18,7.494054028758805e-20,4.91377085304651,-3.651521314343295e-19,1.2945197506715211e-20,-0.011697053118179333,0.49055685713025127,1.0
2.184,4.569836513992437e-21,-1.5154856686230143e-19,1.345849470012341,-7.856699534432393e-21,-1.691309203748841e-19,-0.010239556549327278,-7.69244893814677e-18,8.560520986139536e-20,4.908192849936305,-4.920586231366091e-19,2.4876581524491323e-20,-0.012169314994943262,0.49066790815359934,1.0
2.192,4.5073139621837785e-21,-1.5197375125915056e-19,1.345765634311798,-7.815318976082348e-21,-5.3148049606140837e-20,-0.010479462567850638,-8.524378399814691e-18,1.505058257110175e-19,4.902400674450928,-1.814962492652074e-18,1.4337948717572492e-19,-0.012636566634161895,0.4907762720670481,1.0
2.2,4.438706912200011e-21,-1.5241265715750913e-19,1.345679931382966,-8.575881247970954e-21,-5.486323729482199e-20,-0.010712866104023715,-9.323541984309818e-18,2.102529785898692e-19,4.896396644581827,-1.7434632371299857e-18,1.3238823157661756e-19,-0.013098761200488383,0.4908820119639474,1.0
2.208,4.364471623108296e-21,-1.527963516463681e-19,1.3455924119861018,-9.27941113646434e-21,-4.796181110737076e-20,-0.010939924608004246,-1.0134334029818884e-17,2.690038289629094e-19,4.89018309926456,-1.7688171464487776e-18,1.304762830079923e-19,-0.013555853001024415,0.4909851895224854,1.0
2.216,4.287706165791967e-21,-1.5224420382137244e-19,1.3455031256514658,-9.595682164541076e-21,6.901847812445747e-20,-0.01116079182951109,-1.1550300799250455e-17,3.796150433047254e-19,4.883762397854879,-3.089080987063001e-18,2.439669882087139e-19,-0.014007797485796981,0.49108586503144575,1.0
2.224,4.2143617855133344e-21,-1.5088050012069388e-19,1.3454121207082566,-9.168047534829095e-21,1.7046296258482145e-19,-0.011375617901158628,-1.348301541984881e-17,5.384712278672678e-19,4.877136919604733,-4.216413391982897e-18,3.497281282247718e-19,-0.014454551248040473,0.4911840974206385,1.0
2.232,4.13507652664429e-21,-1.5051625010158344e-19,1.3453194443128969,-9.910657358630503e-21,4.5531252388803615e-20,-0.011584549419967085,-1.4702018291217178e-17,6.340586328892866e-19,4.870309063138217,-2.6592992885506038e-18,2.1220321746245854e-19,-0.014896072024285315,0.49127994428901106,1.0
2.24,4.058733519632554e-21,-1.4937835613588425e-19,1.3452251424766792,-9.54287587646699e-21,1.4223674571239887e-19,-0.01178772952718801,-1.64033269421087e-17,7.745419736471337e-19,4.863281245927574,-3.711491218817429e-18,3.106489912011129e-19,-0.015332318694254339,0.4913734619321594,1.0
2.248,3.982106799458295e-21,-1.4833056666423556e-19,1.3451292600927873,-9.578340021782417e-21,1.3097368395608555e-19,-0.011985297986480745,-1.7997794481433627e-17,9.074839749112695e-19,4.8560559037693265,-3.47835716254002e-18,2.947666833436622e-19,-0.015763251280568144,0.491464705369889,1.0
2.2560000000000002,3.896319583249473e-21,-1.4817549793123886e-19,1.3450318409627038,-1.0723402026102683e-20,1.9383591624587708e-20,-0.01217739126043683,-1.893829169431012e-17,9.804033212645272e-19,4.848635490260637,-2.0515799086782015e-18,1.6430345112526364e-19,-0.0161888309482606,0.4915537283727367,1.0
2.2640000000000002,3.807459088478439e-21,-1.4809064989772948e-19,1.3449329278220197,-1.1107561846379271e-20,1.060600418867404e-20,-0.01236414258551457,-1.977844618483697e-17,1.0445736498481967e-18,4.841022476275969,-1.8326392556690968e-18,1.4560958362066904e-19,-0.016609020004105933,0.4916405834885469,1.0
2.2720000000000002,3.71022014384553e-21,-1.4881655695081315e-19,1.3448325623656567,-1.215486807911362e-20,-9.073838163546018e-20,-0.012545682045380509,-2.0015034176701258e-17,1.05382503316349e-18,4.833219349444143,-5.158431885863828e-19,2.609512760982415e-20,-0.01702378189575851,0.4917253220682409,1.0
2.2800000000000002,3.608010013032849e-21,-1.5028959784567584e-19,1.344730785272515,-1.2776266351585151e-20,-1.8413011185783652e-19,-0.012722136642705988,-1.969024776693515e-17,1.0143453404120125e-18,4.8252286136258835,7.088886614541128e-19,-8.00908709616086e-20,-0.0174330812107068,0.49180799429114286,1.0
2.2880000000000003,3.500980573992595e-21,-1.5251515090254092e-19,1.3446276362295595,-1.33786798800318e-20,-2.7819413210813525e-19,-0.012893630369445538,-1.880132367269547e-17,9.261888047103511e-19,4.817052788391917,1.939633583429104e-18,-1.8633627456717955e-19,-0.017836883675042742,0.49188864919006625,1.0
2.2960000000000003,3.392212998438205e-21,-1.5449125548067955e-19,1.3445231539553546,-1.3595946944298772e-20,-2.470130722673286e-19,-0.013060284275611157,-1.8028633501892096e-17,8.491218662097295e-19,4.808694408501723,1.6860309526066483e-18,-1.6227316155624785e-19,-0.01823515615204798,0.4919673346757731,1.0
2.3040000000000003,3.281654210869525e-21,-1.5623074613161324e-19,1.344417376223062,-1.381984844608499e-20,-2.17436331366711e-19,-0.013222216536580275,-1.736565520932163e-17,7.825082275149309e-19,4.800156023383013,1.4466594924834112e-18,-1.3957476177871636e-19,-0.018627866640598248,0.49204409756092105,1.0
2.312,3.1693265603341282e-21,-1.5774575746045876e-19,1.3443103398829104,-1.4040956316924615e-20,-1.8937641610568968e-19,-0.013379542518967894,-1.6806102385206463e-17,7.257347838290059e-19,4.791440196612031,1.2210051609842398e-18,-1.1819007940859647e-19,-0.019014984273387433,0.49211898358350453,1.0
2.32,3.057973835577664e-21,-1.5816739500936573e-19,1.3442020808841497,-1.3919090594558046e-20,-5.270469361337108e-20,-0.013532374845093339,-1.6939490850495437e-17,7.299830071944957e-19,4.782549505394746,-2.907620835117718e-19,1.4980174412473483e-20,-0.019396479314972643,0.4921920374304976,1.0
2.328,2.944311781702867e-21,-1.584475758007622e-19,1.3440926342965014,-1.420775673434963e-20,-3.5022598924556245e-20,-0.01368082345602934,-1.7121339189483366e-17,7.389353642336611e-19,4.773486540049016,-3.9647807490849536e-19,2.5408075590420554e-20,-0.019772323159641843,0.49226330275996893,1.0
2.336,2.8282840048191642e-21,-1.5859074456475506e-19,1.3439820343311148,-1.4503472110462815e-20,-1.789609549910885e-20,-0.01382499567332513,-1.734803607733179e-17,7.52242377865844e-19,4.764253903487822,-4.943137722410449e-19,3.5090301799213714e-20,-0.020142488329105392,0.49233282222396924,1.0
2.344,2.7150034821866084e-21,-1.5778485320747878e-19,1.34387031436104,-1.4160065329069462e-20,1.0073641965953457e-19,-0.01396499625935716,-1.816839605551351e-17,8.190722633258008e-19,4.75485421070363,-1.7894666322695346e-18,1.5215610224067823e-19,-0.02050694847001312,0.4924006374896238,1.0
2.352,2.5960771730546104e-21,-1.5697064295509876e-19,1.3437575069412286,-1.4865788641499738e-20,1.0177628154750209e-19,-0.014100927476415096,-1.8943844356927915e-17,8.80340764914849e-19,4.745290088253975,-1.6914563092169902e-18,1.4042480589136135e-19,-0.020865678351298354,0.4924667892612637,1.0
2.36,2.4770008108972703e-21,-1.560783249671415e-19,1.343643643828073,-1.488454526966751e-20,1.115397484946584e-19,-0.014232889144460626,-1.97190849928623e-17,9.435077477490645e-19,4.735564173748341,-1.6909749771681222e-18,1.4496810347069435e-19,-0.02121865386135051,0.49253131730139943,1.0
2.368,2.3521977424072607e-21,-1.5523436080045522e-19,1.3435287559984919,-1.5600383561251184e-20,1.0549552083578439e-19,-0.01436097869762864,-2.040665062622593e-17,9.975197044766206e-19,4.72567911533641,-1.4996702153648702e-18,1.2538737535692703e-19,-0.02156585200501771,0.49259426045050514,1.0
2.376,2.2297008166444918e-21,-1.534846040506945e-19,1.3434128736685755,-1.531211572034611e-20,2.1871959372009036e-19,-0.014485291239542003,-2.165002117504721e-17,1.1010549924496217e-18,4.715637571197776,-2.7122125316080184e-18,2.3391921897201174e-19,-0.021907250900441072,0.49265565664845734,1.0
2.384,2.101041477102315e-21,-1.52645522472006e-19,1.3432960263117968,-1.608241744277208e-20,1.048851973360591e-19,-0.014605919597340615,-2.2216594199381857e-17,1.1465545071136189e-18,4.705442209033162,-1.235634314758617e-18,1.0777928496265343e-19,-0.02224282977572225,0.4927155429534411,1.0
2.392,1.9666349390477756e-21,-1.5264589747220812e-19,1.3431782426768002,-1.6800817256817445e-20,-4.687502526455219e-23,-0.014722954374576753,-2.2152984096438216e-17,1.1384083026554948e-18,4.695095705557266,1.3922581478850591e-19,-9.032216262204551e-21,-0.022572568965425754,0.49277395556156917,1.0
2.4,1.829660168876314e-21,-1.52540046543479e-19,1.3430595508047767,-1.7121846271432725e-20,1.3231366091140216e-20,-0.014836484002933772,-2.2099334451474097e-17,1.1315196064364053e-18,4.684600745993273,1.1749892058904718e-19,-6.1867825264337065e-21,-0.02289644990691785,0.4928309298264245,1.0
2.408,1.6878596741594249e-21,-1.523290737452119e-19,1.3429399780464344,-1.772506183961112e-20,2.637159978338592e-20,-0.014946594792772813,-2.2055121515348562e-17,1.1242946275617216e-18,4.6739600235691166,9.691465577678487e-20,-6.817457437512934e-21,-0.02321445513654347,0.4928865002768491,1.0
2.416,1.5434816054039324e-21,-1.5207796971234211e-19,1.3428195510785734,-1.804725859443655e-20,3.138800410872277e-20,-0.015053370982612693,-2.1976388548730736e-17,1.114665932354661e-18,4.6631762390155655,1.7222836326317815e-19,-1.1966531200640605e-20,-0.023526568285642927,0.49294070063609713,1.0
2.424,1.3943751927831424e-21,-1.5178331017297256e-19,1.3426982959202738,-1.8638301577598757e-20,3.683244242119371e-20,-0.015156894787461041,-2.1865740306652875e-17,1.1013851551706449e-18,4.652252100066229,2.4185791096751155e-19,-1.9855866812906244e-20,-0.023832774076410112,0.49299356383906484,1.0
2.432,1.2411635540183983e-21,-1.513145154840149e-19,1.342576237948705,-1.9151454845593007e-20,5.859933611970657e-20,-0.015257246446112096,-2.181189123354555e-17,1.0920950873573021e-18,4.641190320959499,1.1794240113742417e-19,-1.1069245656200548e-20,-0.024133058317593777,0.4930451220502614,1.0
2.44,1.0887949211301313e-21,-1.4979760697393192e-19,1.342453401914566,-1.9046079111033365e-20,1.8961356376037243e-19,-0.015354504267366663,-2.2406391733554293e-17,1.1381074158813912e-18,4.629993621942563,-1.2965234762975406e-18,1.0980931087793956e-19,-0.0244274079000437,0.49309540668099944,1.0
2.448,9.337361388859177e-22,-1.4830715088370288e-19,1.3423298119571643,-1.9382347780526708e-20,1.8630701127863005e-19,-0.015448744675221041,-2.2920210106981338e-17,1.1777760985080633e-18,4.618664728777512,-1.1204782890699758e-18,9.631995962964065e-20,-0.024715810792103395,0.49314444840592303,1.0
2.456,7.7622828926849695e-22,-1.4677035798947457e-19,1.3422054916191397,-1.9688481202177592e-20,1.9209911177853837e-19,-0.0155400422530646,-2.3401070977305918e-17,1.2151334470463478e-18,4.607206372249637,-1.0485536599389467e-18,9.160612210062337e-20,-0.024998256034851146,0.49319227717992375,1.0
2.464,6.189661410369052e-22,-1.4430343134407263e-19,1.3420804638608448,-1.9657768528948966e-20,3.0836583067524236e-19,-0.015628469786862772,-2.444591447561516e-17,1.3000550336898167e-18,4.5956212876779725,-2.2789401347492794e-18,1.9582346724911562e-19,-0.025274733737191104,0.493238922253918,1.0
2.472,4.606327861933632e-22,-1.419081535275132e-19,1.3419547510743857,-1.9791669355442753e-20,2.9940972706992972e-19,-0.015714098307393707,-2.537379034030519e-17,1.3767218639478473e-18,4.583912214428163,-2.0237143856045335e-18,1.783670956410927e-19,-0.025545235070796195,0.4932844121910372,1.0
2.48,2.9924231397782456e-22,-1.3957125802732826e-19,1.3418283750973337,-2.0173809026942332e-20,2.92111937523117e-19,-0.0157969971315138,-2.6191039176974214e-17,1.444306451512797e-18,4.572081895427705,-1.7823249821812336e-18,1.5906077604259345e-19,-0.02580975226490464,0.4933287748819293,1.0
2.488,1.3508092549140427e-22,-1.3721683861873892e-19,1.3417013572261136,-2.0520173560802536e-20,2.943024260736667e-19,-0.0158772339025054,-2.69468270810926e-17,1.506945810071514e-18,4.560133076683651,-1.648202039344756e-18,1.4874614177216976e-19,-0.026068278600971884,0.493372037559911,1.0
2.496,-3.178694149002796e-23,-1.3483784235423744e-19,1.3415737182290774,-2.0858483372679027e-20,2.973745330626853e-19,-0.0159548746295157,-2.7643751104230945e-17,1.564885278815192e-18,4.548068506802819,-1.5197467731765096e-18,1.3894335164789696e-19,-0.026320808407179697,0.49341422681598573,1.0
2.504,-2.0129534543582852e-22,-1.3242767581619958e-19,1.3414454783592686,-2.118855049322507e-20,3.012708172547316e-19,-0.01602998372609473,-2.828430825588488e-17,1.6183607730112397e-18,4.535890936514601,-1.3967408969741815e-18,1.2963200107107298e-19,-0.02656733705280435,0.4934553686133507,1.0
2.512,-3.7074252466877225e-22,-1.2910012821619936e-19,1.3413166573668858,-2.1180897404117967e-20,4.1594345000002843e-19,-0.016102624047863185,-2.9466684740930905e-17,1.7165952827484402e-18,4.523603118196396,-2.5787651342004185e-18,2.2782487777966396e-19,-0.026807860942445593,0.4934954883014313,1.0
2.52,-5.421356314338599e-22,-1.249103097256243e-19,1.341187274511451,-2.142413834563595e-20,5.237273113218809e-19,-0.016172856929338363,-3.11501831592269e-17,1.8547313535587715e-18,4.511207805401762,-3.671980984858667e-18,3.1567108520506593e-19,-0.027042377510118377,0.49353461063030196,1.0
2.528,-7.185508008985764e-22,-1.216692344990165e-19,1.3410573485736919,-2.2051896183089575e-20,4.0513440332597484e-19,-0.01624074221989512,-3.2104210684431135e-17,1.932989984674915e-18,4.498707752391341,-2.0804637607450226e-18,1.8578734067415034e-19,-0.0272708852132091,0.4935727597638267,1.0
2.536,-8.961430662819659e-22,-1.1848384742769222e-19,1.3409268978671403,-2.2199033172923685e-20,3.981733839155356e-19,-0.016306338318938483,-3.2930434345244544e-17,2.002007704361557e-18,4.48610571366661,-1.8015962931690838e-18,1.6617674506069559e-19,-0.02749338352629828,0.4936099592932674,1.0
2.544,-1.0806496112162618e-21,-1.1622057721562285e-19,1.3407959402494583,-2.3063318116786988e-20,2.829087765086707e-19,-0.016369702210260025,-3.304013778788332e-17,2.0117675157160494e-18,4.473404443506523,-2.3836519529163074e-19,3.724523024339968e-20,-0.02770987293485154,0.4936462322505975,1.0
2.552,-1.267106374007727e-21,-1.1386135566153675e-19,1.3406644931334935,-2.330709534893316e-20,2.94902694260763e-19,-0.016430889495595492,-3.3122010147692096e-17,2.0197425777777145e-18,4.460606695507112,-1.7763549817608943e-19,3.3519363843036646e-20,-0.027920354928780724,0.4936816011206634,1.0
2.56,-1.4543254495190824e-21,-1.1052415228650564e-19,1.3405325734980738,-2.3402384438919432e-20,4.171504218788902e-19,-0.01648995442745293,-3.377321282485677e-17,2.073240221232427e-18,4.447715222124085,-1.4196992826812996e-18,1.331322118691288e-19,-0.02812483199587716,0.4937160878543657,1.0
2.568,-1.6438566360459635e-21,-1.0721188289904118e-19,1.3404001978985445,-2.369139831586015e-20,4.140336734330579e-19,-0.016546949941150094,-3.431268362035391e-17,2.118011362986209e-18,4.434732774218507,-1.1759067538175389e-18,1.1450409865556276e-19,-0.02832330761511884,0.4937497138807274,1.0
2.576,-1.837989591417269e-21,-1.0472955699279204e-19,1.3402673824770555,-2.426661942141321e-20,3.102907382811421e-19,-0.01660192768612785,-3.419397010908908e-17,2.1101920558199608e-18,4.421662100605598,2.60044880143439e-19,-1.1394282911665915e-23,-0.028515786249853535,0.4937825001184988,1.0
2.584,-2.029783421294279e-21,-1.012495495308238e-19,1.340134142972603,-2.3974228734626254e-20,4.350009327460303e-19,-0.016654938056567398,-3.4654674940569305e-17,2.1503372293449205e-18,4.408505947606701,-1.0040348649207203e-18,1.048280176008758e-19,-0.02870227334085973,0.49381446698855547,1.0
2.592,-2.222480730906521e-21,-9.689641742300405e-20,1.3400004947308328,-2.408716370153026e-20,5.441415134774696e-19,-0.016706030221263754,-3.560933983310505e-17,2.229348742856524e-18,4.395267058604511,-2.0816517954153543e-18,1.9008640972741981e-19,-0.028882775299287306,0.49384563442469676,1.0
2.6,-2.418595661095161e-21,-9.253753818411576e-20,1.33986645271361,-2.4514366273579973e-20,5.448599048610351e-19,-0.016755252152851383,-3.6467929361735607e-17,2.2999547750922944e-18,4.381948173601568,-1.872003258226362e-18,1.7231529918400926e-19,-0.029057299499479897,0.49387602188566027,1.0
2.608,-2.617893138249884e-21,-8.816287086081262e-20,1.3397320315083594,-2.4912184644340368e-20,5.468334154128928e-19,-0.01680265065630908,-3.723481050408882e-17,2.3626493892502176e-18,4.368552028782116,-1.6718859377883897e-18,1.5557584829395267e-19,-0.029225854271680927,0.49390564836515183,1.0
2.616,-2.819176167800029e-21,-8.382695536438822e-20,1.3395972453371845,-2.5160378693768095e-20,5.419894370530497e-19,-0.01684827139686308,-3.787091327819631e-17,2.415267593186387e-18,4.3550813560773305,-1.3865356102626641e-18,1.34056921636006e-19,-0.029388448894625212,0.49393453240351654,1.0
2.624,-3.0223287613760476e-21,-7.951656758384957e-20,1.339462108065767,-2.539407419700235e-20,5.387984725673319e-19,-0.01689215892719005,-3.838339118003622e-17,2.458450432626532e-18,4.34153888273403,-1.1167967474733376e-18,1.1387095596199007e-19,-0.02954509358801813,0.4939626920975475,1.0
2.632,-3.2272347993019995e-21,-7.521959624946871e-20,1.3393266332120546,-2.5613254740744e-20,5.371214167976069e-19,-0.016934356714031568,-3.87790852652113e-17,2.4928084172419637e-18,4.327927330886849,-8.619874803855216e-19,9.49537438512015e-20,-0.029695799504904336,0.49399014511138467,1.0
2.64,-3.434814063686979e-21,-7.092459267950245e-20,1.3391908339547414,-2.5947408048122426e-20,5.368754462457824e-19,-0.016974907164154736,-3.906458347141522e-17,2.5182269999036405e-18,4.314249417133977,-6.215555458050677e-19,7.572587225515954e-20,-0.029840578723927945,0.49401690868597675,1.0
2.648,-3.6436662085665925e-21,-6.655732402745052e-20,1.3390547231415435,-2.610651810995169e-20,5.459085815064913e-19,-0.01701385164974517,-3.928928231641978e-17,2.539389045303417e-18,4.300507852116499,-4.888936579600406e-19,6.666735962054055e-20,-0.02997944424148622,0.4940429996491929,1.0
2.656,-3.850443029616024e-21,-6.129635450218978e-20,1.338918313297278,-2.5847102631178922e-20,6.576211906575931e-19,-0.01705123053319331,-4.000873630240555e-17,2.600270339094476e-18,4.28670534010136,-1.568254499924605e-18,1.5366033911890154e-19,-0.030112409963778713,0.49406843442560155,1.0
2.664,-4.061611910583597e-21,-5.689018719255326e-20,1.3387816166317477,-2.6396110120946634e-20,5.507709137045649e-19,-0.017087083191293994,-4.003700158031122e-17,2.6070524347990695e-18,4.2728445785680504,-6.029111316823397e-20,3.5919454269044325e-20,-0.030239490698753868,0.4940932290457358,1.0
