pareto_id,c0,c1,c2,c3,c4,theta_root,theta_mid,theta_tip,tc_root,tc_tip,camber,RPM,P_total,FM,T_margin_pct,T_margin_pct_rhomin,f1_bending_hz,blade_mass_kg,feasible,robust_feasible
23,0.11421913994453349,0.032545833775104484,0.14962610607843113,0.11795016461507962,0.04312609295326046,5.765126108770998,24.93321448605273,12.906945006425472,0.14839173490156318,0.11908376483631841,0.05216712333241062,2283.463530002514,313.13893387615514,0.42523592416620215,80.3708042902504,44.1123279414686,118.84193252201722,0.3885354638242446,0,0
52,0.11310323460949295,0.037837405047628614,0.14463085466813158,0.11989336762336468,0.017167451866220058,7.990657787242961,24.901067030125038,7.601048078041227,0.1604173648157615,0.10403067812303787,0.05805009205668672,2295.189425070828,290.39722046879314,0.42433505345762035,71.28623944662671,36.86755751358448,127.64976460281392,0.3679900002073579,1,1
49,0.10042287639957208,0.08337096289764954,0.14110360397038305,0.11795016461507962,0.016632323150843793,5.754584900880689,24.93321448605273,11.100067750693304,0.14884228065073224,0.11791013268900208,0.05955890992557793,2027.8275425086633,204.77099750347594,0.42329654838798647,35.47641016462446,8.24603905849255,116.12105693598077,0.3815876908661573,1,1
55,0.11550215938301829,0.08337096289764954,0.14108205686726624,0.11969163584169244,0.016632323150843793,5.16019358349209,24.93321448605273,11.100067750693304,0.18789690740760778,0.11791013268900208,0.05955955426337095,2010.6926064809084,201.82889693711758,0.4230779477954606,34.12942269423822,7.1705636025251485,143.11206235484406,0.46785459786795597,1,1
13,0.05463784947870445,0.041010782880116475,0.14987869996881614,0.11585914829550714,0.022105546975600233,7.762248935474167,24.58740196740238,6.499987422626665,0.17132213718344969,0.11703939654694881,0.057974256238699576,2163.5015955952936,246.3045235021975,0.42242840229074446,53.01660567789042,22.25313988460651,119.86911087710557,0.33564288847825197,1,1
19,0.11310323460949295,0.037820499610063125,0.14463085466813158,0.11387714908188758,0.017167451866220058,8.893135267466452,24.901067030125038,7.392791371071926,0.15723814880904316,0.10403067812303787,0.05805009205668672,2294.4074134183684,278.69425126267123,0.4212638040911952,65.84778232751466,32.524472425396155,128.1529044769068,0.35227219435922846,1,1
54,0.05250223996398955,0.03379129706437477,0.14981192146540015,0.11979910019708682,0.019575634727952918,7.719650451341048,24.88749130751244,11.860851377789,0.1821046739541148,0.10729947157774172,0.056265478723593096,2085.3951801464486,224.23135111315852,0.4206278919962553,43.323640982303836,14.519594225455856,119.90167290119003,0.3342326704241797,1,1
8,0.044752345647413726,0.048514040782399806,0.1493022978233362,0.11821171570106914,0.015495428976955062,7.872178780421738,24.597680706757796,13.224509370777685,0.16591503888569803,0.11508068390361814,0.03909470093241689,2027.9294355020181,201.68872704340026,0.41926258704253466,33.26007540956015,6.471087753504823,117.21231958717335,0.32798325008873885,1,1
39,0.05250223996398955,0.03379129706437477,0.14981192146540015,0.11979910019708682,0.019568480559171642,7.113172788596332,17.83458092271967,11.860851377789,0.14465632437539164,0.10729947157774172,0.056131341121730335,2094.47131407635,226.1141329358228,0.4183124168545186,43.595404375377186,14.532082354461085,105.68965726124482,0.29509546237474626,0,0
14,0.11479199210332314,0.03957105667706326,0.1496087531321868,0.11693356699868501,0.016299581681289893,27.814585272482933,19.728717860129304,2.783734187024256,0.18845524700709712,0.1191474793173218,0.05971869605326565,2022.3530041737315,190.04319667444406,0.4179050910435127,27.80314979603491,1.8316229778200466,152.69881525046634,0.43784542646988994,1,1
20,0.11605513000929893,0.03781631405885924,0.1493940495187013,0.10568690167467819,0.023633328317731305,5.792000502372542,24.404409582372594,6.708228647638196,0.1545217833716732,0.11721884880917947,0.05953884886921445,2295.665648049582,273.0467611899373,0.41779432385921234,62.70014552648544,30.01381183936658,135.91131415213852,0.36707179886465263,1,1
47,0.09971270911987694,0.0423041020359959,0.14048503149487582,0.11816705620346155,0.016328855745029618,27.814585272482933,17.014650879350242,5.691665438238241,0.14687502957866558,0.11793177410215076,0.05972228058172509,2018.2352840800727,182.28914430960847,0.41738495256667435,24.199532479377204,-1.485319775459648,113.30345028097882,0.3394851488915441,1,0
37,0.11479499798992152,0.04145310436592137,0.14884583141734628,0.11793885314574584,0.015667220697020104,7.812590071613199,24.36308215585898,3.1869052902531942,0.159920593002755,0.1179674167798569,0.05949621338238048,2027.935049739739,199.79930942871815,0.41642477977941134,31.828283285945446,5.310163995859174,134.25893086382638,0.3959316280290933,0,0
51,0.11479199210332314,0.03957105667706326,0.14108051408587657,0.11912046036771824,0.016299581681289893,27.814585272482933,19.728717860129304,2.846376405421113,0.15831570347867435,0.10329664773986981,0.05971869605326565,2022.3530041737315,189.13982350421415,0.4162027661573863,27.051615813705077,1.2086950917785222,124.09447802947936,0.3588255338263031,1,1
33,0.05247543878011038,0.04248395258586713,0.14988041912892372,0.11982299347593661,0.01565313772461775,5.003428370608757,17.250680580006165,11.867356635389744,0.15999511522714846,0.10662143446792077,0.05957477960962303,2042.7346957014013,207.05397979324425,0.41541609846112537,34.78229124225454,7.4848058874507295,112.16401884315984,0.3150402593540323,1,1
6,0.11479199210332314,0.04233247813177988,0.14960498000607844,0.1190455523604187,0.01627785810243786,5.81485760799066,19.728717860129304,2.783734187024256,0.18845524700709712,0.11867963910797183,0.05971869605326565,2022.6097595348147,199.23169943791498,0.41538293401024107,31.358936673312755,4.891812837124188,151.0858754594131,0.4437878170891584,1,1
12,0.11642092948239961,0.04231781620006991,0.1498794351026685,0.11982299347593661,0.01565313772461775,5.003428370608757,17.250680580006165,12.521897209929275,0.15999511522714846,0.10662143446792077,0.05957477960962303,2042.7346957014013,206.48014701993554,0.4150379939605993,34.45150530653282,7.226875541431843,132.35803067805753,0.38951572753755204,0,0
4,0.11407395959642318,0.03988815220356654,0.14128766777296373,0.11986202980701924,0.016111372056496973,6.691682779653051,17.39871167746062,14.965127661587491,0.19207848816406584,0.11689950442616687,0.05957264023873044,2027.8275425086633,200.9339436993721,0.41321300477659945,31.645623125126665,5.029528557088847,145.94942692023415,0.42507539008335626,1,1
3,0.11479199210332314,0.0423041020359959,0.140463484391759,0.11816705620346155,0.016328855745029618,27.814585272482933,17.391992079032004,2.783734187024256,0.18592965633554123,0.11793177410215076,0.05972292491951811,2018.2542657507047,174.79842010521128,0.4127295416340933,19.873615330510376,-4.905909512953666,142.85476242019297,0.415326663027991,1,0
53,0.11642092948239961,0.04231781620006991,0.14972231779844597,0.11601232027079897,0.015680829054228185,5.003428370608757,17.250680580006165,2.941580089326081,0.15999511522714846,0.10662143446792077,0.05957477960962303,2042.7346957014013,197.43320026530816,0.4111233665806316,29.673070844239803,3.304143395630499,133.87478386671648,0.3818729219886314,0,0
