time,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r,z_ref
5.24,9.516507414478142e-22,-3.9878936018646714e-18,1.2467901844857183,1.4848941073506062e-21,-9.703621626081876e-19,-0.004366232255230603,1.2492631220941294e-18,-9.312499210461059e-22,-2.8396541510913714e-07,-8.264406572969033e-19,-4.750661916770212e-21,-7.010665333052134e-08,1.0
5.248,9.632885348530404e-22,-3.996029261368124e-18,1.246755300021411,1.4547241756532866e-21,-1.0169574379315642e-18,-0.004360558038409762,1.243553601346702e-18,-9.694955542457107e-22,-2.8447512274137766e-07,-7.136900934890246e-19,-4.780783562932471e-21,-6.371345403006935e-08,1.0
5.256,9.746786585505277e-22,-4.0045286263774635e-18,1.2467204608940992,1.423765462185897e-21,-1.0624206261675e-18,-0.0043548909139866036,1.2386548011647078e-18,-1.0079478273952748e-21,-2.849339209700823e-07,-6.123500228059562e-19,-4.8066053207466535e-21,-5.7349778588073875e-08,1.0
5.264,9.859348726475824e-22,-4.0116867774751555e-18,1.2466856670470576,1.4070267621318449e-21,-8.947688872114829e-19,-0.00434923088019268,1.2143695754825562e-18,-1.0451520170572962e-21,-2.8534205303646146e-07,-3.0356532103213088e-18,-4.650586280121877e-21,-5.1016508297395254e-08,1.0
5.272,9.970324997671371e-22,-4.0176135734930734e-18,1.246650918423577,1.3872033899443243e-21,-7.408495022397206e-19,-0.004343577935069278,1.172068611547147e-18,-1.081301839793152e-21,-2.8569976914700345e-07,-5.2876204919737065e-18,-4.518781196193633e-21,-4.471451381775243e-08,1.0
5.28,1.0078910185558978e-21,-4.0232256294780424e-18,1.246616214966965,1.357314848595081e-21,-7.015069981210916e-19,-0.004337932076479311,1.1227369927137472e-18,-1.1172443865863167e-21,-2.860073263877528e-07,-6.1664523542172455e-18,-4.492862460650535e-21,-3.8444655093673185e-08,1.0
5.288,1.0184360126094883e-21,-4.029437084054016e-18,1.2465815566205483,1.3181242566988166e-21,-7.764318219967492e-19,-0.004332293302112707,1.0773502436150898e-18,-1.1537591139390383e-21,-2.862649886379365e-07,-5.673343637368715e-18,-4.564376349054435e-21,-3.2207781272960436e-08,1.0
5.296,1.0286593299970926e-21,-4.036280607090836e-18,1.2465469433276724,1.2779146734505184e-21,-8.554403796025579e-19,-0.004326661609485277,1.0364234334487946e-18,-1.1908391622423115e-21,-2.864730264829419e-07,-5.1158512708173885e-18,-4.635033521966699e-21,-2.6004730625671193e-08,1.0
5.304,1.0386248968126988e-21,-4.04277917311599e-18,1.2465123750317049,1.2456958519507869e-21,-8.123207531442541e-19,-0.004321036995949435,9.884896532743097e-19,-1.22761682326904e-21,-2.866317171267996e-07,-5.991722521834588e-18,-4.597227711763644e-21,-1.9836330482219684e-08,1.0
5.312,1.0483198216234166e-21,-4.048966681304383e-18,1.2464778516760353,1.211865601339721e-21,-7.734385235491338e-19,-0.004315419458691708,9.340857118491165e-19,-1.2641491151629223e-21,-2.8674134430417455e-07,-6.800492678166207e-18,-4.566549659642186e-21,-1.3703397171869681e-08,1.0
5.32,1.0577318996541063e-21,-4.054873239160568e-18,1.2464433732040774,1.1765097538362227e-21,-7.38319732023132e-19,-0.004309808994742125,8.737216820736925e-19,-1.300474635515353e-21,-2.868021981915696e-07,-7.545503721937749e-18,-4.5406969198105784e-21,-7.606735924384406e-09,1.0
5.328,1.0668499302033304e-21,-4.06052536873274e-18,1.2464089395592695,1.1397538186530112e-21,-7.065161965214634e-19,-0.004304205600983836,8.0788190475805475e-19,-1.3366269476568578e-21,-2.8681457531834366e-07,-8.229972164456763e-18,-4.51904031852688e-21,-1.547140846753364e-09,1.0
5.336,1.075662339645765e-21,-4.0659462012717e-18,1.2463745506850763,1.1015511803043354e-21,-6.776040673700018e-19,-0.004298609274144392,7.370259530561136e-19,-1.372641395749059e-21,-2.8677877847687404e-07,-8.856993962736577e-18,-4.501802555098783e-21,4.4746051837002185e-09,1.0
5.344,1.084095776998405e-21,-4.072035588972376e-18,1.2463402065249898,1.0541796690799838e-21,-7.611734625844482e-19,-0.004293020010807283,6.720205874992331e-19,-1.4092799319022139e-21,-2.866951166324654e-07,-8.125670694595502e-18,-4.579809651429815e-21,1.0457730551081323e-08,1.0
5.352,1.0921452953587131e-21,-4.078812750303122e-18,1.2463059070225304,1.0061897950385247e-21,-8.47145166343206e-19,-0.004287437807416926,6.132766436305043e-19,-1.4465035730947236e-21,-2.865639048327821e-07,-7.34299298356769e-18,-4.6529446086785495e-21,1.6401474960407237e-08,1.0
5.36,1.0998719995785283e-21,-4.085351488575048e-18,1.2462716521212482,9.658380274769028e-22,-8.173422839907456e-19,-0.004281862660278778,5.499799281445055e-19,-1.4834847244126643e-21,-2.8638546411665943e-07,-7.912089435717165e-18,-4.622630941471584e-21,2.2305089515332217e-08,1.0
5.368,1.107206683423117e-21,-4.092485830211619e-18,1.2462374417647237,9.168354805735921e-22,-8.91792704571304e-19,-0.0042762945655697195,4.921955862760078e-19,-1.5209344206838037e-21,-2.861601214227431e-07,-7.223042733519894e-18,-4.681197355977558e-21,2.8167836739539535e-08,1.0
5.376,1.1141516943053219e-21,-4.100110127798446e-18,1.246203275896569,8.68126360275606e-22,-9.530371983533322e-19,-0.004270733519326596,4.388339041379026e-19,-1.5587166321020658e-21,-2.8588820949751236e-07,-6.670210267210811e-18,-4.722760604906453e-21,3.3988990653842835e-08,1.0
5.384,1.1206377935025436e-21,-4.1091330266198894e-18,1.2461691544604294,8.107623996527297e-22,-1.1278623526804328e-18,-0.004265179517468588,4.0081663596813274e-19,-1.5975489878542275e-21,-2.8557006680291334e-07,-4.752158521158472e-18,-4.8540277734774045e-21,3.976783682488072e-08,1.0
5.392,1.1267998786509792e-21,-4.117632070954197e-18,1.246135077399983,7.702606435544351e-22,-1.0623805417883697e-18,-0.004259632555789495,3.5546109295072808e-19,-1.6357201349346103e-21,-2.852060374237542e-07,-5.669442877102017e-18,-4.771376178340844e-21,4.550367239489051e-08,1.0
5.4,1.1326777180119877e-21,-4.124890026386942e-18,1.2461010446589433,7.347299201260513e-22,-9.072444290931566e-19,-0.004254092629965243,2.9439251226893805e-19,-1.672665355143864e-21,-2.84796470974566e-07,-7.633572585139062e-18,-4.618135891267097e-21,5.119580614852397e-08,1.0
5.408,1.1381880727943364e-21,-4.131870724617665e-18,1.246067056181059,6.887943477935943e-22,-8.725872788404401e-19,-0.00424855973555308,2.2920854284812546e-19,-1.7092594237504305e-21,-2.843417225063043e-07,-8.14799617750546e-18,-4.574243694147244e-21,5.684355853270641e-08,1.0
5.416,1.1433295852571717e-21,-4.138461499444954e-18,1.246033111910115,6.426890578544084e-22,-8.238468534111834e-19,-0.004243033868001019,1.5875709397288703e-19,-1.7454134689093042e-21,-2.838421524125211e-07,-8.80643110929693e-18,-4.5192435313573365e-21,6.244626172290732e-08,1.0
5.424,1.1480246093792621e-21,-4.145627095597474e-18,1.2459992117899337,5.868780152612909e-22,-8.956995190649668e-19,-0.004237515022642247,9.467305408630614e-20,-1.7819460511982783e-21,-2.8329812633545584e-07,-8.010504985702679e-18,-4.56656416908373e-21,6.80032596331505e-08,1.0
5.432,1.152272045481046e-21,-4.153319868650343e-18,1.245965355764376,5.309295127229913e-22,-9.61596631608718e-19,-0.004232003194708135,3.657204585359475e-20,-1.8187691013843752e-21,-2.8271001507167585e-07,-7.262626028956572e-18,-4.6028764490920395e-21,7.35139079724978e-08,1.0
5.44,1.1561322041269835e-21,-4.160615003342225e-18,1.2459315437773413,4.825198307421711e-22,-9.118918364852967e-19,-0.004226498379321223,-2.6345576046126587e-20,-1.855060838000198e-21,-2.8207819447748974e-07,-7.864702737320094e-18,-4.536466673146957e-21,7.897757427325562e-08,1.0
5.448,1.1595360457804483e-21,-4.168347544859852e-18,1.2458977757727692,4.2548020668311e-22,-9.665676897033929e-19,-0.0042210005715084455,-8.400364815302683e-20,-1.8915378624270917e-21,-2.8140304537406325e-07,-7.207259013204441e-18,-4.55963270974794e-21,8.439363792831149e-08,1.0
5.456,1.1625977321465285e-21,-4.174844379110204e-18,1.2458640516946395,3.8271079576002763e-22,-8.121042812939986e-19,-0.0042155097661977035,-1.560737590055053e-19,-1.9267535204625754e-21,-2.8068495345246077e-07,-9.008763856388438e-18,-4.401968029288415e-21,8.976149020031385e-08,1.0
5.464,1.1651775775467595e-21,-4.181877100940022e-18,1.2458303714869738,3.224806750288728e-22,-8.790902287272265e-19,-0.004210025958217868,-2.213516676478107e-19,-1.9622548809278415e-21,-2.7992430917824214e-07,-8.159738580103297e-18,-4.437688001063855e-21,9.508053427733064e-08,1.0
5.472,1.1673330599166124e-21,-4.188579031317762e-18,1.2457967350938353,2.694352962316112e-22,-8.377412972175832e-19,-0.004204549142310624,-2.8992763647761854e-19,-1.9972656854494604e-21,-2.7912150769606366e-07,-8.571996103527311e-18,-4.376376218688794e-21,1.0035018527231403e-07,1.0
5.48,1.1690550376227185e-21,-4.194959659737194e-18,1.2457631424593303,2.1524721326326963e-22,-7.975785524289442e-19,-0.004199079313124005,-3.614961150708332e-19,-2.0317941132279764e-21,-2.782769487339108e-07,-8.946059823939164e-18,-4.316087857674932e-21,1.0556987026910516e-07,1.0
5.488,1.1703342939162805e-21,-4.2010264489958865e-18,1.2457295935276085,1.5990703669526667e-22,-7.583486573365714e-19,-0.004193616465214315,-4.357671552505666e-19,-2.065852167279105e-21,-2.773910365073379e-07,-9.283880022239794e-18,-4.257300900471038e-21,1.1073902832161288e-07,1.0
5.496,1.1710418062742639e-21,-4.2084813039895016e-18,1.245696088242864,8.843904474791393e-23,-9.318568742019026e-19,-0.004188160593063347,-4.923564600373735e-19,-2.1008673118838547e-21,-2.7646417962341614e-07,-7.073663098109479e-18,-4.3769468404538e-21,1.1585711049022701e-07,1.0
5.5040000000000004,1.1712489079013348e-21,-4.216330123399576e-18,1.2456626265493356,2.5887703383863724e-23,-9.811024262592644e-19,-0.004182711691065527,-5.428892710351069e-19,-2.1358986579465577e-21,-2.754967909846155e-07,-6.316601374460504e-18,-4.378980850647777e-21,1.2092357985008064e-07,1.0
5.5120000000000005,1.1710167726148452e-21,-4.223648434796082e-18,1.2456292083913072,-2.901691081120021e-23,-9.147889245633412e-19,-0.004177269753533449,-5.981824716376213e-19,-2.1701270039566665e-21,-2.74489287692547e-07,-6.911650075043152e-18,-4.278615103359621e-21,1.2593791150856776e-07,1.0
5.5200000000000005,1.1703302821253081e-21,-4.23051915478477e-18,1.2455958337131094,-8.581131119213046e-23,-8.588399985859959e-19,-0.004171834774705282,-6.570974707436481e-19,-2.203636968497844e-21,-2.7344209095171394e-07,-7.364374887967101e-18,-4.188827725463738e-21,1.3089959260413623e-07,1.0
5.5280000000000005,1.169179477530429e-21,-4.236954703190607e-18,1.2455625024591195,-1.4385057435990044e-22,-8.04443550729572e-19,-0.0041664067487371,-7.193211784796358e-19,-2.2364474929077648e-21,-2.7235562597304985e-07,-7.777963466696953e-18,-4.101409015656262e-21,1.358081223330101e-07,1.0
5.5360000000000005,1.1675640555022733e-21,-4.242838146869107e-18,1.2455292145737618,-2.019277535194734e-22,-7.354304598124261e-19,-0.004160985669720559,-7.860646093178749e-19,-2.2684681525177807e-21,-2.712303218773183e-07,-8.34292885446305e-18,-4.002688327301533e-21,1.4066301196643665e-07,1.0
5.5440000000000005,1.1654745941941527e-21,-4.248186747861236e-18,1.2454959700015085,-2.611826635150697e-22,-6.685751240161666e-19,-0.004155571531668675,-8.569352338525699e-19,-2.2997266987806655e-21,-2.7006661159874803e-07,-8.858828066504612e-18,-3.90743778134839e-21,1.4546378482128854e-07,1.0
5.5520000000000005,1.162830047589173e-21,-4.2540223910455436e-18,1.2454627686868802,-3.305683256224733e-22,-7.294553980384681e-19,-0.004150164328531943,-9.196196205924163e-19,-2.331089857172596e-21,-2.6886493178830554e-07,-7.835548342132989e-18,-3.9205282271225894e-21,1.5020997630530912e-07,1.0
5.5600000000000005,1.159636654121967e-21,-4.260223779676549e-18,1.2454296105744467,-3.9917418340074127e-22,-7.751735788756771e-19,-0.004144764054187654,-9.753792073719207e-19,-2.3623938439221027e-21,-2.6762572271727916e-07,-6.969948347074539e-18,-3.913145112421932e-21,1.5490113387830757e-07,1.0
5.5680000000000005,1.1560141078362798e-21,-4.265044898763837e-18,1.245396495608827,-4.528182857109056e-22,-6.026398859110354e-19,-0.004139370702449413,-1.0447551253318747e-18,-2.392137510601515e-21,-2.6634942818050017e-07,-8.671989744614987e-18,-3.718119477827316e-21,1.5953681709736374e-07,1.0
5.5760000000000005,1.1518251062668079e-21,-4.2702535364492564e-18,1.2453634237346904,-5.236251961839771e-22,-6.510797106773692e-19,-0.004133984267064986,-1.1065958583720195e-18,-2.4218603822722026e-21,-2.650364953999508e-07,-7.73009162962306e-18,-3.715535495037773e-21,1.6411659756867575e-07,1.0
5.5840000000000005,1.1471283603597274e-21,-4.274979671189759e-18,1.2453303948967567,-5.870932383850629e-22,-5.907668425628317e-19,-0.004128604741731082,-1.171040971639005e-18,-2.4507858418850295e-21,-2.636873749281575e-07,-8.055639157962333e-18,-3.615874502008034e-21,1.6864005897416876e-07,1.0
5.5920000000000005,1.141978398878324e-21,-4.278349949380408e-18,1.2452974090397961,-6.437451851754412e-22,-4.212847738311423e-19,-0.004123232120074555,-1.2482621948163084e-18,-2.478185597319235e-21,-2.623025205516718e-07,-9.652652896736292e-18,-3.42517882818688e-21,1.7310679706070727e-07,1.0
5.6000000000000005,1.136238982268454e-21,-4.282126841680533e-18,1.2452644661086307,-7.174270762337452e-22,-4.721115375156099e-19,-0.004117866395668909,-1.3171489550604199e-18,-2.505596478962156e-21,-2.608823891947113e-07,-8.610845030071606e-18,-3.426587906666164e-21,1.7751641962006787e-07,1.0
5.6080000000000005,1.1299747538054182e-21,-4.285371834815018e-18,1.2452315660481346,-7.830285578794805e-22,-4.0562414181063393e-19,-0.004112507562029074,-1.388632918613452e-18,-2.5321747962756064e-21,-2.5942744082281005e-07,-8.935495443670857e-18,-3.322535712489609e-21,1.8186854648765264e-07,1.0
5.6160000000000005,1.123174438619403e-21,-4.28815473159319e-18,1.2451987088032337,-8.500393982519113e-22,-3.478620972714446e-19,-0.004107155612614607,-1.461685371443373e-18,-2.5579856276362988e-21,-2.579381383464804e-07,-9.131556603266333e-18,-3.226619231716994e-21,1.861628095412105e-07,1.0
5.6240000000000006,1.1157739024389823e-21,-4.291292140365135e-18,1.245165894318907,-9.250670225525668e-22,-3.921760964932269e-19,-0.004101810540839789,-1.5264201839204929e-18,-2.5837076154339575e-21,-2.564149475251817e-07,-8.09185155915047e-18,-3.2155329406420636e-21,1.9039885266233755e-07,1.0
5.632,1.1077758651424767e-21,-4.294726268745389e-18,1.2451331225401865,-9.997546620632106e-22,-4.292660475316711e-19,-0.0040964723400601566,-1.5833402166131257e-18,-2.6092378828692652e-21,-2.5485833687129816e-07,-7.115004086073902e-18,-3.1915859722990983e-21,1.945763317354486e-07,1.0
5.64,1.0992445681106177e-21,-4.29752314700006e-18,1.2451003934121578,-1.0664121289823859e-21,-3.496097818338716e-19,-0.0040911410035842765,-1.6433569588686026e-18,-2.633749017028001e-21,-2.53268777554273e-07,-7.502092781413735e-18,-3.064212334001903e-21,1.986949146281407e-07,1.0
5.648,1.0900481543379363e-21,-4.3014533258697945e-18,1.2450677068799605,-1.149551721585165e-21,-4.912723587168488e-19,-0.004085816524672211,-1.6853124882525377e-18,-2.6587235174587496e-21,-2.5164674330482513e-07,-5.244441172455345e-18,-3.1221500048340833e-21,2.0275428118098728e-07,1.0
5.656,1.0802604307400513e-21,-4.305523396424599e-18,1.245035062888788,-1.223465449735637e-21,-5.087588193505511e-19,-0.004080498896539037,-1.7208650383623913e-18,-2.6832238787832083e-21,-2.4999271031946934e-07,-4.444068763179445e-18,-3.0628972861812114e-21,2.067541231694747e-07,1.0
5.664,1.069881792052018e-21,-4.3096898279687796e-18,1.2450024613838893,-1.2973298360041561e-21,-5.208039430225309e-19,-0.0040751881123534,-1.7504305608298445e-18,-2.707175036797446e-21,-2.48307157165191e-07,-3.695690307863854e-18,-2.9942604426076517e-21,2.1069414428479274e-07,1.0
5.672,1.0589170358791905e-21,-4.313848395481978e-18,1.2449699023105674,-1.3705945216034247e-21,-5.198209391497296e-19,-0.004069884165239476,-1.775161361272363e-18,-2.7304545932815403e-21,-2.465905646843474e-07,-3.091350054731411e-18,-2.910322810798282e-21,2.1457406010543853e-07,1.0
5.68,1.0473656919696815e-21,-4.3179660563468354e-18,1.2449373856141812,-1.4439179886886229e-21,-5.147076081071749e-19,-0.004064587048282326,-1.7953795281466334e-18,-2.7529948600144328e-21,-2.448434158995721e-07,-2.5272708586850574e-18,-2.8179232332475245e-21,2.183935980969211e-07,1.0
5.688,1.0351700345917508e-21,-4.322828322496948e-18,1.2449049112401451,-1.5244571722413167e-21,-6.07783268764068e-19,-0.0040592967545232395,-1.801716306122258e-18,-2.7754269912267277e-21,-2.4306619591927605e-07,-7.920972463389528e-19,-2.8044159534486474e-21,2.2215249753700911e-07,1.0
5.696,1.0223903909376994e-21,-4.32759781283795e-18,1.2448724791339294,-1.597455456756434e-21,-5.961862926253131e-19,-0.004054013276965232,-1.8040805773085214e-18,-2.796968888742324e-21,-2.412593918429999e-07,-2.9553389765361887e-19,-2.6931443749812087e-21,2.2585050953452204e-07,1.0
5.704,1.009035204815384e-21,-4.332121268003347e-18,1.244840089241061,-1.6693982652894228e-21,-5.654318956745456e-19,-0.004048736608570121,-1.8042825043740413e-18,-2.8174649738579987e-21,-2.394234926673604e-07,-2.5240882545784852e-20,-2.5624246763848234e-21,2.2948739695492983e-07,1.0
5.712,9.950929851979045e-22,-4.336511698114222e-18,1.2448077415071228,-1.7427774521849533e-21,-5.48803763859397e-19,-0.004043466742267459,-1.8009818498478253e-18,-2.836988749742946e-21,-2.3755898919214228e-07,4.125818164359193e-19,-2.440892112363285e-21,2.330629344022645e-07,1.0
5.72,9.805670561322474e-22,-4.3406832016423085e-18,1.2447754358777552,-1.815741133207127e-21,-5.214379410108614e-19,-0.004038203670948427,-1.7952062261134885e-18,-2.855446106710146e-21,-2.3566637392653312e-07,7.219529674654223e-19,-2.3075950084281824e-21,2.3657690820114526e-07,1.0
5.728,9.655181781309022e-22,-4.34374021573381e-18,1.2447431722986555,-1.8811097501681475e-21,-3.821267614376958e-19,-0.004032947387468063,-1.797588337955513e-18,-2.872065733713141e-21,-2.3374614099594853e-07,-2.97763979565655e-19,-2.0778845630265667e-21,2.400291163230731e-07,1.0
5.736,9.498737268039574e-22,-4.346609740070991e-18,1.2447109507155782,-1.9555564158680917e-21,-3.586905421476532e-19,-0.004027697884649336,-1.7971323833882335e-18,-2.887663866458128e-21,-2.317987860489218e-07,5.699432161097815e-20,-1.95020410544708e-21,2.434193683783399e-07,1.0
5.744,9.336327646113858e-22,-4.349273874505087e-18,1.2446787710743359,-2.0301202740714503e-21,-3.3301680426194873e-19,-0.004022455155283811,-1.7940518486901177e-18,-2.9022014940455644e-21,-2.2982480616450467e-07,3.8506683797878013e-19,-1.8176465062692593e-21,2.467474855521443e-07,1.0
5.752,9.168571147886355e-22,-4.3508364362834e-18,1.2446466333207988,-2.096956227843784e-21,-1.9532022228921194e-19,-0.004017219192130717,-1.7989791981627774e-18,-2.9149103888551524e-21,-2.278246997598035e-07,-6.159186833553507e-19,-1.5890610039740224e-21,2.500133005876464e-07,1.0
5.76,8.994171779731922e-22,-4.353039940179938e-18,1.2446145374008954,-2.1799921019304048e-21,-2.7543798706730977e-19,-0.004011989987916054,-1.7912439518757845e-18,-2.9272848003010527e-21,-2.2579896649817169e-07,9.669057866137946e-19,-1.5472559828907848e-21,2.532166577039776e-07,1.0
5.768,8.813796750678762e-22,-4.354993016241832e-18,1.2445824832606127,-2.254687863164485e-21,-2.4413450773664613e-19,-0.004006767535341803,-1.781434622379829e-18,-2.9385029682492178e-21,-2.237481071973834e-07,1.2261661877462742e-18,-1.4027289348383317e-21,2.5635741259853146e-07,1.0
5.776,8.627488766737844e-22,-4.356619892638175e-18,1.244550470845996,-2.3288497992614783e-21,-2.0335954954298779e-19,-0.004001551827078407,-1.770477069258479e-18,-2.948481326213623e-21,-2.216726237386085e-07,1.3696941409324089e-18,-1.2477554914233516e-21,2.594354323468605e-07,1.0
5.784,8.435151313454235e-22,-4.358041933548599e-18,1.2445185001031498,-2.4042181660451103e-21,-1.777551138029751e-19,-0.003996342855770695,-1.7569634346149496e-18,-2.957310589240093e-21,-2.1957301897543831e-07,1.6892043312161585e-18,-1.1041207677390135e-21,2.6245059539627495e-07,1.0
5.792,8.237460168036272e-22,-4.3583011914010214e-18,1.2444865709782376,-2.47113931772454e-21,-3.2407231552828155e-20,-0.003991140614035427,-1.752287742852526e-18,-2.964165727355806e-21,-2.1744979664355812e-07,5.844614710888213e-19,-8.573579469933981e-22,2.654027914850235e-07,1.0
5.8,8.034326708926783e-22,-4.357450623934289e-18,1.2444546834174819,-2.5391682388686074e-21,1.0632093334158438e-19,-0.003985945094465655,-1.7558353831337512e-18,-2.969132301684967e-21,-2.1530346127061552e-07,-4.434550343572704e-19,-6.212923916924863e-22,2.682919216178263e-07,1.0
5.808,7.824426393731768e-22,-4.357298882433356e-18,1.2444228373671649,-2.623753939937693e-21,1.8967687616644452e-20,-0.003980756289630048,-1.746155743845852e-18,-2.97376028732356e-21,-2.1313451808680424e-07,1.2099549117930404e-18,-5.789729310606495e-22,2.7111789797641056e-07,1.0
5.816,7.607913369302632e-22,-4.3577046727422554e-18,1.2443910327736283,-2.7064128053642048e-21,-5.0723788612431405e-20,-0.0039755741920722175,-1.7249510460170905e-18,-2.9778512222781403e-21,-2.1094347293563816e-07,2.6505872294101842e-18,-5.118422038038804e-22,2.7388064389575965e-07,1.0
5.824,7.386089478255722e-22,-4.356905633747977e-18,1.2443592695832737,-2.772798638086365e-21,9.98798742848204e-20,-0.003970398794313476,-1.7131728721797972e-18,-2.9798548033358556e-21,-2.0873083218528636e-07,1.4722717304855626e-18,-2.5092309053228533e-22,2.7658009379397546e-07,1.0
5.832,7.158250930645662e-22,-4.355839327609389e-18,1.2443275477425628,-2.8479818451257482e-21,1.332882673234326e-19,-0.0039652300888539296,-1.699740072978138e-18,-2.9806051667507644e-21,-2.0649710264039124e-07,1.6790999010395099e-18,-9.427189714365273e-23,2.792161931118889e-07,1.0
5.84,6.924461043741401e-22,-4.354434013556993e-18,1.2442958671980175,-2.92237358630327e-21,1.756642565495254e-19,-0.0039600680681719375,-1.6855409212536858e-18,-2.9800206155574906e-21,-2.0424279145436684e-07,1.7748939663963527e-18,7.259193185839405e-23,2.817888982530501e-07,1.0
5.848,6.684639875073673e-22,-4.352814826624387e-18,1.2442642278962197,-2.997764608346595e-21,2.023983665757431e-19,-0.003954912724726926,-1.6691319881659482e-18,-2.9781972627376357e-21,-2.0196840604209962e-07,2.0511166368141804e-18,2.2744223878638497e-22,2.8429817653340335e-07,1.0
5.856,6.439532934259559e-22,-4.349963548388711e-18,1.244232629783812,-3.0638367601764247e-21,3.564097794594503e-19,-0.003949764050958956,-1.6626299321428926e-18,-2.9742636197935707e-21,-1.9967445399334722e-07,8.12757003735325e-19,4.91227686627915e-22,2.867440060940495e-07,1.0
5.864,6.187775337768248e-22,-4.3477644985786426e-18,1.2442010728074977,-3.1469699561413923e-21,2.748812262585755e-19,-0.003944622039286529,-1.6437154246855484e-18,-2.9698395453351487e-21,-1.9736144298645847e-07,2.364313433027311e-18,5.525313314775932e-22,2.891263758610932e-07,1.0
5.872,5.930162169803847e-22,-4.345203099914541e-18,1.2441695569140407,-3.22016459955501e-21,3.2017483301275913e-19,-0.003939486682112853,-1.624469009730603e-18,-2.963998973646697e-21,-1.950298807026359e-07,2.40580187023289e-18,7.295952125837782e-22,2.9144528547782074e-07,1.0
5.88,5.666667968595896e-22,-4.342344269236714e-18,1.244138082050266,-3.293677515099382e-21,3.5735383472840654e-19,-0.003934357971823807,-1.604175317255159e-18,-2.9567821038391983e-21,-1.9268027474096083e-07,2.5367115602999297e-18,9.016345983148205e-22,2.9370074520938267e-07,1.0
5.888,5.397323968670386e-22,-4.339185104797026e-18,1.2441066481630598,-3.366799999068883e-21,3.948955549608863e-19,-0.0039292359007875475,-1.5829258840405597e-18,-2.9481738045579657e-21,-1.9031313253365502e-07,2.6561791526985305e-18,1.0755658900433238e-21,2.958927759132269e-07,1.0
5.896,5.1227430233769425e-22,-4.33490734196384e-18,1.244075255199369,-3.4322618161680444e-21,5.347203541482461e-19,-0.003924120461357487,-1.5704806439691541e-18,-2.937476778629851e-21,-1.8792896126217296e-07,1.5556550098027605e-18,1.3366583496860876e-21,2.980214089352592e-07,1.0
5.904,4.842925366656599e-22,-4.3295025122253876e-18,1.244043903106202,-3.497720709004297e-21,6.756037173065781e-19,-0.003919011645871983,-1.5669750367123897e-18,-2.9247223825656753e-21,-1.8552826777359848e-07,4.382009079751172e-19,1.5938287536830298e-21,3.000866860718079e-07,1.0
5.912,4.557827124529106e-22,-4.323026180189062e-18,1.2440125918306288,-3.5637280265936615e-21,8.09541504540652e-19,-0.003913909446654031,-1.5717602459201465e-18,-2.90999677262172e-21,-1.8311155849786507e-07,-5.981511500883098e-19,1.840227154827433e-21,3.0208865946667654e-07,1.0
5.92,4.266745844837798e-22,-4.316473253073589e-18,1.2439813213197808,-3.6385159961413565e-21,8.191158894341622e-19,-0.00390881385601264,-1.573028696485394e-18,-2.8941719139519365e-21,-1.8067933936549648e-07,-1.5855631977362044e-19,1.977629282733373e-21,3.0402739154607353e-07,1.0
5.928,3.9691804860811865e-22,-4.310641278382426e-18,1.2439500915208508,-3.719566984457641e-21,7.289968363953443e-19,-0.0039037248662442837,-1.5613223073624013e-18,-2.877883070457005e-21,-1.7823211572579042e-07,1.4632986412569357e-18,2.035626033249462e-21,3.059029549632576e-07,1.0
5.936,3.665292543659444e-22,-4.305456619269278e-18,1.2439189023810937,-3.798599280271783e-21,6.480823891434509e-19,-0.0038986424696326374,-1.5375469606513167e-18,-2.8609896061555323e-21,-1.757703922658889e-07,2.971918339768571e-18,2.111206252735527e-21,3.077154324876882e-07,1.0
5.944,3.355854376206128e-22,-4.29997219693009e-18,1.2438877538478261,-3.867977093166447e-21,6.855527923985133e-19,-0.003893566658448372,-1.5129967232000653e-18,-2.842625532621094e-21,-1.7329467293020872e-07,3.068779682288957e-18,2.2950371736808736e-21,3.094649169600239e-07,1.0
5.952,3.0408748482005924e-22,-4.294251982494319e-18,1.2438566458684266,-3.937244100069198e-21,7.150268044713712e-19,-0.0038884974249523184,-1.486982366465275e-18,-2.8228303417236786e-21,-1.7080546084075072e-07,3.251794592730201e-18,2.4739321381632933e-21,3.1115151118225243e-07,1.0
5.96,2.72104225829222e-22,-4.287412386752713e-18,1.2438255783903354,-3.997907373854655e-21,8.549494677007464e-19,-0.003883434761393619,-1.4700516332375786e-18,-2.8008487384838914e-21,-1.6830325821776143e-07,2.1163416543415257e-18,2.747237961334005e-21,3.127753278736629e-07,1.0
5.968,2.396374147947184e-22,-4.279448063019871e-18,1.2437945513610553,-4.058351379312949e-21,9.955404666052875e-19,-0.003878378660011273,-1.4623155767562202e-18,-2.7767170412977626e-21,-1.6578856630134035e-07,9.670070610464356e-19,3.0160012732586867e-21,3.1433648955263666e-07,1.0
5.976,2.0661369937273167e-22,-4.271424754089054e-18,1.243763564728151,-4.127964427748339e-21,1.002913616352169e-18,-0.0038733291130322676,-1.4511621500089988e-18,-2.75137434077154e-21,-1.6326188527339122e-07,1.3941783442756337e-18,3.16737747647174e-21,3.1583512849363985e-07,1.0
