sample_id,is_baseline,c0,c1,c2,c3,c4,theta_root,theta_mid,theta_tip,tc_root,tc_tip,camber,RPM,T_per_rotor,P_total,FM,CT,CP,T_margin_pct,T_per_rotor_rhomin,P_total_rhomin,T_margin_pct_rhomin,f1_bending_hz,blade_mass_kg,feasible,robust_feasible,rpm_feasible,mach_feasible,hover_feasible,structural_feasible
63,0,0.1438976885628145,0.044561171704775804,0.09810013315990557,0.03603666135862679,0.035453353404464594,22.93904487816862,19.59911566637443,12.015633060528653,0.10617422684746756,0.05466993345944885,0.05749293817703839,2039.4231978760595,2.171541411073838,97.20667880584675,0.3538978109045024,0.00749142681906707,0.0012955492822479076,-26.834858117458282,1.737092579168856,77.747600024309,-41.472621995658486,152.73631591185057,0.1548763297716076,0,0,1,1,0,1
64,0,0.12882445590997188,0.10839286859620924,0.042443269239334655,0.04136854234246646,0.050899394452104986,31.460420156736202,21.284760115942632,12.592082830456992,0.21515885863162904,0.07974592783191946,0.051460791986535526,2728.3327768793497,4.198990326930438,265.52910732996503,0.3483589586223816,0.008093965127143443,0.0014780870496393702,41.475415327844935,3.3588531629495866,214.09050729346933,13.168907107465856,211.82228601619872,0.2801565703167524,1,1,1,1,1,1
65,0,0.10178830032089091,0.07339774167907814,0.07085371242788158,0.08101459105571615,0.029210866180050095,10.39628097415999,24.630057111162508,-0.19333912173090617,0.17167960993252246,0.06342298255745542,0.03811409223314967,2991.9853597926467,5.884157845900318,411.8387807112822,0.3725812882051142,0.00943140776252157,0.0017383160693190112,98.25329669475464,4.697214521671392,340.3396777681065,58.26194480024907,106.07319772342922,0.18712572300184444,1,1,1,1,1,1
66,0,0.05745008762179464,0.08574313971110178,0.06887283936525615,0.044000496004573474,0.03780210600223304,21.483358773740566,2.9430607024065236,-4.869054409928896,0.17713845873176987,0.06076888301211923,0.007893184827241337,3147.0926396985788,-0.6108856875142452,168.19664976290179,nan,-0.0008850178523542256,0.0006100545310388695,-120.58240187042605,-0.4796873794884151,134.30691926274397,-116.16197370243985,98.77020760504452,0.12519381806910923,0,0,1,0,0,1
67,0,0.08686843948970954,0.11405093043122537,0.12973744858095093,0.11760379694525755,0.029962221867633913,12.98662827483409,5.150519506648642,9.14236367608326,0.19357642418844231,0.06939724533461014,0.03382186791038287,2258.328308831648,2.171924504331074,123.56149664654937,0.27848751859020965,0.006110569720313231,0.001212835281616882,-26.821950662699667,1.7189583769273302,105.59572816871378,-42.08361263721934,123.72116301829332,0.38778668347003903,0,0,1,1,0,1
68,0,0.06908000120935508,0.05293892274097654,0.04650971331308829,0.08734661838631735,0.07765577741444701,36.587304417748584,24.028566473404723,9.450573851290159,0.1366801157503929,0.09897708877638192,0.007047882659497552,2614.1295458926506,4.831760056957827,300.5254101146435,0.3799256789227864,0.010145239023403377,0.0019018654075329251,62.79515016704269,3.8362893323941973,248.74130817171311,29.255031414898824,57.65862318222247,0.1496344219678557,1,1,1,1,1,1
69,0,0.05253868724845751,0.12834037125390946,0.12643841813539458,0.06254234545303435,0.05729888798184883,6.264024047245332,9.608050797816887,9.783108312056237,0.13384329203979237,0.08588911024655986,0.03083026030699692,2822.722044501174,4.2444592148230145,284.24548610299735,0.3307210044247502,0.00764358800997477,0.0014287923940593495,43.00738594417164,3.35856016460346,235.36886060275626,13.159035195534363,111.85966958562632,0.25944647288579614,1,1,1,1,1,1
70,0,0.11495870065109173,0.11193528298473203,0.07506629358259279,0.056469331219434565,0.021417054059529005,23.3723229066312,11.715679495044943,11.005458847341192,0.17956949252585253,0.06378655995150072,0.04230832317237088,3178.585931122664,5.6198071525862066,386.1091345882626,0.37093161513593986,0.007981134592462616,0.0013592148279877702,89.34660217608513,4.463540389945999,309.66662772728625,50.3888271545148,187.21506963677257,0.2444329680807464,0,0,1,0,1,1
71,0,0.09487348400432792,0.08387990310414936,0.12055344453709058,0.028629718683133194,0.06552554223038912,8.60269507426821,15.960884088508575,14.645929793996292,0.24571458801700874,0.10315653789943915,0.010300714620727784,2088.8974859759005,2.122931163611823,105.18093791196151,0.316146688498542,0.006980922128672023,0.0013045644972351075,-28.472669689628603,1.6895667523013254,84.60418376310348,-43.0738964858044,158.57720132217912,0.33075655841040374,0,0,1,1,0,1
72,0,0.07028195646385993,0.08172526516703968,0.11744657976855274,0.09575738383676026,0.047413254406631196,34.23701172389574,20.20749048235875,2.221947745545396,0.1174175497180325,0.10575663807126826,0.01485034253295989,2349.245082565951,3.7162968150378637,209.90151933237752,0.3669203637432137,0.009661952005670634,0.0018302503584917385,25.21215684089837,2.947349054787767,174.442659847078,-0.6957865637544747,76.36837448353165,0.23153469556829828,0,0,1,1,1,0
73,0,0.12468342432737903,0.032566804046075926,0.045091432236327895,0.09706454946713428,0.06788545315375275,23.45403517421232,22.25072026601552,-4.346294888744215,0.20150166360931468,0.0763438477089309,0.03111621025558102,2770.772634006262,4.015288969965613,306.06975860994714,0.28260288783615756,0.007504576036086095,0.001626663231064165,35.28601650827537,3.188896478159022,258.1545763353935,7.4426037115573385,123.0344188477079,0.2513455629201225,1,1,1,1,1,1
74,0,0.1210372595816801,0.11501836663327672,0.07904999746182395,0.06911369277711564,0.04342076444282679,29.14315212784915,21.58896458038208,-0.11968162713946118,0.182038947883923,0.10826986385467458,0.04756551022205612,2910.436598084614,5.65217155340875,375.84520606982596,0.3843578851496479,0.009574369516966014,0.0017235126854664832,90.43704694773416,4.507583906910424,310.45531565655034,51.872773143882235,147.49806982530916,0.3186660546874468,0,0,1,1,1,0
75,0,0.1228887865049362,0.07988858683659344,0.14817589143786886,0.11486329398912189,0.016674910816410923,32.47280935436762,3.735945898714461,13.211452554477699,0.1002979046502275,0.09375739424299634,0.014192422877736246,2693.699147739384,2.003959368142457,148.8891151247032,0.20482936866050086,0.003962797401207647,0.0008611832615654654,-32.48115336447247,1.589059576659396,129.34379474051727,-46.460256851098514,101.18543149662675,0.3027071828227362,0,0,1,1,0,1
76,0,0.12582911883333164,0.07902956620456354,0.1016101599771365,0.10955903135116613,0.046013325402670224,13.56837988847353,10.467884681234954,13.752769955812628,0.14974086131048234,0.04703769687415012,0.04123219477620298,3070.974273200298,7.472916475351914,544.6698602136469,0.4032029084682616,0.01136969743033145,0.0021261049916305773,151.78290011293512,5.916760920997012,448.3946087175127,99.35178305245998,107.82460184613323,0.2581711872445368,0,0,1,0,1,1
77,0,0.09556480262210668,0.07812586694589771,0.11069219386838085,0.023467300681112562,0.0784539663442387,34.53558093989507,13.94157512812499,7.923578591040288,0.12921446569361092,0.05939376024265834,0.03546512871393838,2319.9030222414494,2.6823762646415954,137.59939949269508,0.3432296642656651,0.007151401673966368,0.0012459107825438839,-9.623441218275087,2.1330781251733493,111.61103182467724,-28.130790930817074,78.2981918094646,0.16411649845326465,0,0,1,1,0,0
78,0,0.04806910247264767,0.04303988557315782,0.049631525065383014,0.0322825438789398,0.07514946806537806,5.772749186172294,13.551775496770311,-1.102244085315855,0.08421487246442717,0.09216961690593722,0.0038445804386825592,2642.2619311624585,1.1734423830065042,121.60667682682308,0.11237172367449287,0.0024116882674315473,0.0007452632661549553,-60.463531569861715,0.9390457201498674,102.98925766346159,-68.36099325640608,49.73133273015528,0.05808023191756458,0,0,1,1,0,1
79,0,0.13525764431186865,0.09631051701286307,0.059478105927552,0.11827652998650365,0.01520960147906978,36.19326667949767,4.537073879764486,7.503860826582757,0.09398576063389334,0.07122679777538493,0.01117068406637363,2418.1393599305043,1.127682504045344,96.3118737984658,0.13366639617608872,0.002767166719839604,0.0007700443734519533,-62.00530646747493,0.8971824147057311,84.12503588071401,-69.77148198430825,76.64140045163663,0.20137852295332614,0,0,1,1,0,0
80,0,0.13833131809534832,0.06869461004699642,0.11633964821046495,0.06735009865842105,0.04212839050485645,9.100252793229547,8.623009922935058,-3.7215542897698475,0.2287568639634519,0.09814461618476648,0.04547623542319903,2599.7251284920253,2.3093793713426445,159.41996294853163,0.2366584561960207,0.004902883272830193,0.0010257471185392245,-22.190721989803087,1.8291225880781925,130.85138182695073,-38.371880455586506,224.8789311696356,0.4009784178066248,0,0,1,1,0,1
81,0,0.09940346104113836,0.09238630929245553,0.13446098557252123,0.059833721031224515,0.035272937403079116,38.00538656805098,14.272999642454035,10.591180982824923,0.11489110634262244,0.06429106372675304,0.01961873891542939,2057.876810939942,2.2951195206521833,104.50504554738674,0.3576782311276493,0.007776383957706669,0.0013556857671544222,-22.6711751801825,1.8242529910421867,84.34637952803145,-38.535950436584,100.91535783610802,0.2044276452656779,0,0,1,1,0,0
82,0,0.14690043933839358,0.030276639664291033,0.058228014184818086,0.09238151847878638,0.0684081027799066,34.71985437226729,17.174236050593038,13.107615878332833,0.19176940488722038,0.11771505115739136,0.013421100751353231,2010.8261651309904,2.6273782054553956,131.24157298116603,0.34884641999102484,0.009323622329421292,0.0018248523942659702,-11.476475557432764,2.0835986321494286,108.52738055616564,-29.79788975237774,143.47559899821775,0.3320161750814009,0,0,1,1,0,1
83,0,0.07813232868649614,0.10176954205738156,0.13996993030801858,0.061339690974183986,0.04147058292110386,36.88914698508317,2.5478721253815317,5.0313447805202,0.2112609953108638,0.1046290747867091,0.012386265663179965,2425.978167579211,0.8976208706422899,92.23057273608711,0.09912571090955069,0.0021884181155972936,0.000730287957133694,-69.75670921016544,0.7125115666976861,76.93434159523714,-75.99354559643915,168.62325817976992,0.366618985576519,0,0,1,1,0,1
84,0,0.11717811729089142,0.10105052194357837,0.08676986216057395,0.07719191121552196,0.022870247487178107,35.111396947534445,11.874610140021726,11.275572107967218,0.23179489796304853,0.09103028023898593,0.054368932894045825,3172.514945789027,6.8217069813299425,472.8099595155011,0.4051116969167631,0.009725161967298284,0.0016740001161032428,129.8418794248633,5.412529861368959,388.8265256830684,82.36286594908893,189.24432031496593,0.3474464632126685,0,0,1,0,1,1
85,0,0.14994000702095495,0.06604072837123237,0.07719247048702452,0.07955398132608697,0.017263358721781072,27.56127049435228,22.659515882752476,6.7339970219367,0.1604516690735353,0.0673981165327483,0.021835952691922907,2707.0670671042226,4.841242239881724,296.40862358240406,0.38633690287906236,0.009479161412268119,0.00168917126957848,63.11463072377774,3.8636352356533488,243.03056289637496,30.176389341420105,191.33746747401054,0.25781868587461315,1,1,1,1,1,1
86,0,0.10912029813130929,0.09113551030809672,0.03961164883136948,0.058543558343017624,0.025230587017440992,28.90165278936196,9.17058472108989,2.6538949725593373,0.2388001837515682,0.05408586376600476,0.027564433004396316,2998.628791782373,2.5968855849311043,181.15736482533498,0.24833906211014067,0.004143988466847368,0.0007595699460291267,-12.503854955151471,2.0655051954535684,147.62808942608123,-30.407506891726133,206.22826769400396,0.22249613920663647,0,0,1,1,0,1
87,0,0.06408770489322735,0.1384797517030975,0.08408588160157592,0.052064067977191486,0.06601065624485283,38.74112881951953,2.047539759122966,8.042197771730901,0.13144515559957107,0.04146411757273311,0.006611725919136388,2723.2322010420635,1.2986172607682045,142.20615826295645,0.11187296807298071,0.0025125977072566097,0.0007960572105989389,-56.24604916549176,1.0300852411647585,120.05283091481668,-65.29362394997445,103.45405786523163,0.17985427066476364,0,0,1,1,0,1
88,0,0.08371590708112611,0.03534458820375167,0.052227724133383946,0.11651050996876722,0.07664509358685029,7.72354587448104,24.184322312977844,0.1520878858439092,0.10533916731373637,0.10963611995299646,0.058525264644856335,2510.9641681798703,5.404456253564881,351.1363234504651,0.3846573708937327,0.012299348597874892,0.0025074605528647366,82.09084412280596,4.307177499430951,290.72825792874204,45.12053569511292,61.37735502327849,0.19424498094854173,1,1,1,1,1,1
89,0,0.11331455438747695,0.060373406562578016,0.03228865776193791,0.0848796136459447,0.018269574551054223,20.118472492687346,6.2118916565744,-1.636384848446725,0.23466139885030307,0.0449055216156583,0.02254533783218575,2480.047206676063,0.8474957981262442,83.31479137280456,0.10067138120028644,0.0019771007199255656,0.0006174789634064006,-71.44555936232331,0.6744641907336623,71.66848826398046,-77.27546527177688,168.0481884344713,0.20594352618738032,0,0,1,1,0,0
90,0,0.09805058363219882,0.0718701765612984,0.06499857915747197,0.07469499154654628,0.027595393577904817,16.618739490749185,3.4249483849443987,1.5618256458376258,0.13882413708134272,0.05028834260945482,0.017445174858289912,3080.6265113344525,1.1367652877183554,151.16270128492033,0.0861952569934718,0.00171871490005097,0.0005845307952266963,-61.69928275881552,0.9027372226966229,132.10581571157428,-69.58432538084153,91.4323470316933,0.13557165187783407,0,0,1,0,0,1
91,0,0.11048458933568654,0.05042702367805012,0.05622318777424035,0.11913228705230156,0.0514602178503897,14.779900491450165,10.981394556643103,0.48997086823556213,0.18568453702341653,0.05781951232102244,0.04950775748430207,2112.0426626767385,2.3977741960668757,122.82037865866917,0.3249853613616499,0.0077128350713004746,0.001473812616929908,-19.21245970125082,1.8987128828000732,103.51875299678849,-36.02719397573877,90.89453875591053,0.23354980418114135,0,0,1,1,0,1
92,0,0.10359308425128401,0.09694807417942325,0.11240291154366386,0.10471735254387718,0.07129442728359173,9.28835132563535,15.39982360953564,0.9629241330907448,0.15880608516759995,0.10661278522341844,0.009032730585488858,2628.586638329417,3.737315502657864,241.4210754903133,0.32172608266666003,0.007761154091423157,0.001502755029855124,25.920333647502147,2.9500657068980574,207.16585626064924,-0.6042551584212519,91.91391488119608,0.3541382718199138,0,0,1,1,1,0
93,0,0.1417563970967381,0.08667404813788773,0.08568332883504062,0.07797795466642901,0.05561088373594602,18.769206208777444,2.271689865856942,-2.858016731505891,0.24679665896028086,0.04909573214702797,0.011999415739400032,2592.911378231685,-0.05267420302899491,114.49342829319268,nan,-0.00011241745832921648,0.000742501673863045,-101.77473729882058,-0.03789420437203333,103.7875552361309,-101.27675890741352,231.96665103052183,0.3809174606668793,0,0,1,1,0,1
94,0,0.14494380939102186,0.06455202404307009,0.14108151740657868,0.025220220158415088,0.06459090247678301,7.985694550348143,23.051399983610906,13.43335346699697,0.1990189922775894,0.10005190114418164,0.04316873067369552,2807.2896226822168,4.712244134953733,304.6872107607648,0.3609185937376172,0.008579549369558171,0.0015569420996762921,58.768333387929,3.763448579103787,249.40160470275922,26.80082813692004,217.44245185190167,0.3958309099803051,1,1,1,1,1,1
95,0,0.11834050201061846,0.14416008067375968,0.07200542729022899,0.030412360993882365,0.01960353248374397,12.529680194539722,10.61763866852506,14.997302030578894,0.16997341444570624,0.07951731499621156,0.04856211840556095,2667.148512084469,2.7912062482741593,152.2779024001491,0.3292098454550493,0.005630003525407751,0.0009073507185333045,-5.9566627939973245,2.225085635876531,121.77284100655636,-25.030807416558932,298.8763532830814,0.28573763414859304,0,0,1,1,0,1
96,0,0.05904951081510826,0.09044453169652253,0.09444513813921285,0.0890031450232428,0.021577699439615246,20.288102809900657,22.77104675036298,10.04257712046332,0.16755881362474467,0.05552823054204744,0.03673696861429837,2689.6163248543626,5.705475171037261,357.2012591741099,0.4101536268935511,0.011316764834213946,0.0020754959139485897,92.2329909379131,4.55975107920107,294.49076174710683,53.630427196801556,89.02994025928905,0.18329771707038695,0,0,1,1,1,0
97,0,0.13964020024592394,0.0440970148604706,0.08138683884248182,0.086649826134624,0.05231592477522846,11.879857752084344,20.44416292350352,-3.8044877089440052,0.20426076526438747,0.09022931624374375,0.05618982810550792,2466.408111774058,4.05430827557987,253.5976069967138,0.34606032272514453,0.009563085162969132,0.0019108659808142155,36.60068313948348,3.229406618020348,211.05083508990077,8.807500607154584,168.53872565898448,0.3170215033718037,0,0,1,1,1,0
98,0,0.08829561300009314,0.05096610947242937,0.030961548693383675,0.038215663964647976,0.05613904163780248,26.27427186435341,19.783758566246057,1.3050974621811129,0.11104488025654316,0.07320992053825323,0.04799721062990651,2759.7215475042412,3.1354897634101326,195.26966133373153,0.3056645796075261,0.005907258744957243,0.0010503133300743567,5.64318609872414,2.4995960546032334,159.3126151726193,-15.781804090187556,63.12113652695412,0.07427970954217916,1,0,1,1,1,1
99,0,0.06525741858852872,0.12435958815261566,0.0333209757859119,0.048640047248412546,0.03157947704226539,32.91149727361774,8.907233576196864,1.7941347043111566,0.23995927364503677,0.11434188496361392,0.049763639042338145,2177.7608417155357,1.555499863150643,77.21592027307707,0.2700971003663167,0.004706095585404345,0.0008451935928611242,-47.5909749612317,1.2408901194155895,61.65687173759755,-58.191033712412754,182.32994113524452,0.2329732029679537,0,0,1,1,0,1
